clock,bono_net.if.in[ens160],bono_net.if.out[ens160],"bono_proc.num[,,run]",bono_proc.num[],bono_system.cpu.intr,"bono_system.cpu.load[percpu,avg1]","bono_system.cpu.load[percpu,avg15]","bono_system.cpu.load[percpu,avg5]",bono_system.cpu.switches,"bono_system.cpu.util[,idle]","bono_system.cpu.util[,interrupt]","bono_system.cpu.util[,iowait]","bono_system.cpu.util[,nice]","bono_system.cpu.util[,softirq]","bono_system.cpu.util[,steal]","bono_system.cpu.util[,system]","bono_system.cpu.util[,user]","bono_system.swap.size[,free]","bono_system.swap.size[,pfree]","bono_system.swap.size[,total]","bono_vfs.fs.inode[/,pfree]","bono_vfs.fs.inode[/boot,pfree]","bono_vfs.fs.inode[/var/lib/docker/aufs,pfree]","bono_vfs.fs.inode[/var/lib/kubelet,pfree]","bono_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","bono_vfs.fs.size[/,pfree]","bono_vfs.fs.size[/,total]","bono_vfs.fs.size[/,used]","bono_vfs.fs.size[/boot,free]","bono_vfs.fs.size[/boot,pfree]","bono_vfs.fs.size[/boot,total]","bono_vfs.fs.size[/boot,used]","bono_vfs.fs.size[/var/lib/docker/aufs,pfree]","bono_vfs.fs.size[/var/lib/docker/aufs,total]","bono_vfs.fs.size[/var/lib/docker/aufs,used]","bono_vfs.fs.size[/var/lib/kubelet,free]","bono_vfs.fs.size[/var/lib/kubelet,pfree]","bono_vfs.fs.size[/var/lib/kubelet,total]","bono_vfs.fs.size[/var/lib/kubelet,used]","bono_vfs.fs.size[/var/lib/rancher/volumes,free]","bono_vfs.fs.size[/var/lib/rancher/volumes,pfree]","bono_vfs.fs.size[/var/lib/rancher/volumes,total]","bono_vfs.fs.size[/var/lib/rancher/volumes,used]",bono_vm.memory.size[available],bono_vm.memory.size[total],homestead_net.if.in[ens160],homestead_net.if.out[ens160],"homestead_proc.num[,,run]",homestead_proc.num[],homestead_system.cpu.intr,"homestead_system.cpu.load[percpu,avg1]","homestead_system.cpu.load[percpu,avg15]","homestead_system.cpu.load[percpu,avg5]",homestead_system.cpu.switches,"homestead_system.cpu.util[,idle]","homestead_system.cpu.util[,interrupt]","homestead_system.cpu.util[,iowait]","homestead_system.cpu.util[,nice]","homestead_system.cpu.util[,softirq]","homestead_system.cpu.util[,steal]","homestead_system.cpu.util[,system]","homestead_system.cpu.util[,user]","homestead_system.swap.size[,free]","homestead_system.swap.size[,pfree]","homestead_system.swap.size[,total]","homestead_vfs.fs.inode[/,pfree]","homestead_vfs.fs.inode[/boot,pfree]","homestead_vfs.fs.inode[/var/lib/docker/aufs,pfree]","homestead_vfs.fs.inode[/var/lib/kubelet,pfree]","homestead_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","homestead_vfs.fs.size[/,pfree]","homestead_vfs.fs.size[/,total]","homestead_vfs.fs.size[/,used]","homestead_vfs.fs.size[/boot,free]","homestead_vfs.fs.size[/boot,pfree]","homestead_vfs.fs.size[/boot,total]","homestead_vfs.fs.size[/boot,used]","homestead_vfs.fs.size[/var/lib/docker/aufs,pfree]","homestead_vfs.fs.size[/var/lib/docker/aufs,total]","homestead_vfs.fs.size[/var/lib/docker/aufs,used]","homestead_vfs.fs.size[/var/lib/kubelet,free]","homestead_vfs.fs.size[/var/lib/kubelet,pfree]","homestead_vfs.fs.size[/var/lib/kubelet,total]","homestead_vfs.fs.size[/var/lib/kubelet,used]","homestead_vfs.fs.size[/var/lib/rancher/volumes,free]","homestead_vfs.fs.size[/var/lib/rancher/volumes,pfree]","homestead_vfs.fs.size[/var/lib/rancher/volumes,total]","homestead_vfs.fs.size[/var/lib/rancher/volumes,used]",homestead_vm.memory.size[available],homestead_vm.memory.size[total],sprout_net.if.in[ens160],sprout_net.if.out[ens160],"sprout_proc.num[,,run]",sprout_proc.num[],sprout_system.cpu.intr,"sprout_system.cpu.load[percpu,avg1]","sprout_system.cpu.load[percpu,avg15]","sprout_system.cpu.load[percpu,avg5]",sprout_system.cpu.switches,"sprout_system.cpu.util[,idle]","sprout_system.cpu.util[,interrupt]","sprout_system.cpu.util[,iowait]","sprout_system.cpu.util[,nice]","sprout_system.cpu.util[,softirq]","sprout_system.cpu.util[,steal]","sprout_system.cpu.util[,system]","sprout_system.cpu.util[,user]","sprout_system.swap.size[,free]","sprout_system.swap.size[,pfree]","sprout_system.swap.size[,total]","sprout_vfs.fs.inode[/,pfree]","sprout_vfs.fs.inode[/boot,pfree]","sprout_vfs.fs.inode[/var/lib/docker/aufs,pfree]","sprout_vfs.fs.inode[/var/lib/kubelet,pfree]","sprout_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","sprout_vfs.fs.size[/,pfree]","sprout_vfs.fs.size[/,total]","sprout_vfs.fs.size[/,used]","sprout_vfs.fs.size[/boot,free]","sprout_vfs.fs.size[/boot,pfree]","sprout_vfs.fs.size[/boot,total]","sprout_vfs.fs.size[/boot,used]","sprout_vfs.fs.size[/var/lib/docker/aufs,pfree]","sprout_vfs.fs.size[/var/lib/docker/aufs,total]","sprout_vfs.fs.size[/var/lib/docker/aufs,used]","sprout_vfs.fs.size[/var/lib/kubelet,free]","sprout_vfs.fs.size[/var/lib/kubelet,pfree]","sprout_vfs.fs.size[/var/lib/kubelet,total]","sprout_vfs.fs.size[/var/lib/kubelet,used]","sprout_vfs.fs.size[/var/lib/rancher/volumes,free]","sprout_vfs.fs.size[/var/lib/rancher/volumes,pfree]","sprout_vfs.fs.size[/var/lib/rancher/volumes,total]","sprout_vfs.fs.size[/var/lib/rancher/volumes,used]",sprout_vm.memory.size[available],sprout_vm.memory.size[total],sla level,successful rate
1529506972,100008,80488,5,201,710,0.0,0.0,0.02,1552,96.4107,0.0,0.3005,0.0,0.1836,0.0,1.2688,1.8528,4171988992,97.1368,4294963200,95.472,99.7583,95.472,95.472,95.472,90.151,79680208896,7446695936,408983552,87.2071,494512128,59996160,90.151,79680208896,7446695936,68162314240,90.151,79680208896,7446695936,68162314240,90.151,79680208896,7446695936,7806922752,8371621888,2578176,2654240,2,207,2003,0.25,0.05,0.1,3839,85.4336,0.0,0.3898,0.0339,3.526,0.0,3.0837,7.4903,4204625920,97.8967,4294963200,95.561,99.7583,95.561,95.561,95.561,90.8429,79680208896,6923608064,408983552,87.2071,494512128,59996160,90.8428,79680208896,6923694080,68685242368,90.8427,79680208896,6923767808,68685279232,90.8427,79680208896,6923730944,7837487104,8371621888,10519536,12462928,2,205,4509,0.76,0.27,0.27,6980,55.6315,0.0,0.2333,0.0,12.3938,0.0,5.8109,26.0623,4294963200,100.0,4294963200,95.5595,99.7583,95.5595,95.5595,95.5595,90.9043,79680208896,6877134848,408983552,87.2071,494512128,59996160,90.9044,79680208896,6877106176,68731883520,90.9044,79680208896,6877126656,68731895808,90.9044,79680208896,6877114368,6574530560,8371621888,0,100.00%
1529506977,52448,43424,2,201,596,0.0,0.0,0.02,1673,96.2951,0.0,0.3171,0.0,0.1669,0.0,1.2684,1.8692,4171988992,97.1368,4294963200,95.472,99.7583,95.472,95.472,95.472,90.151,79680208896,7446704128,408983552,87.2071,494512128,59996160,90.151,79680208896,7446712320,68162306048,90.151,79680208896,7446704128,68162314240,90.151,79680208896,7446695936,7806930944,8371621888,2619704,2243720,2,207,2015,0.23,0.05,0.1,4145,85.3973,0.0,0.3894,0.0339,3.5751,0.0,3.1324,7.467,4204625920,97.8967,4294963200,95.561,99.7583,95.561,95.561,95.561,90.8426,79680208896,6923816960,408983552,87.2071,494512128,59996160,90.8425,79680208896,6923890688,68685033472,90.8424,79680208896,6923976704,68685070336,90.8424,79680208896,6923939840,7837437952,8371621888,10501208,12380880,2,204,4647,0.78,0.27,0.28,6728,55.3892,0.0,0.2162,0.0166,12.4397,0.0,5.6748,26.3552,4294963200,100.0,4294963200,95.5595,99.7583,95.5595,95.5595,95.5595,90.9043,79680208896,6877167616,408983552,87.2071,494512128,59996160,90.9043,79680208896,6877143040,68731846656,90.9043,79680208896,6877163520,68731858944,90.9043,79680208896,6877151232,6573920256,8371621888,0,100.00%
1529506982,99960,49568,2,201,720,0.0,0.0,0.02,1498,96.3773,0.0,0.3172,0.0,0.1669,0.0,1.2688,1.82,4171988992,97.1368,4294963200,95.472,99.7583,95.472,95.472,95.472,90.151,79680208896,7446720512,408983552,87.2071,494512128,59996160,90.151,79680208896,7446720512,68162297856,90.151,79680208896,7446712320,68162297856,90.151,79680208896,7446712320,7806947328,8371621888,2582104,2220064,3,207,1994,0.45,0.05,0.09,3935,85.1388,0.0,0.4399,0.0169,3.6047,0.0,3.2138,7.6468,4204625920,97.8967,4294963200,95.561,99.7583,95.561,95.561,95.561,90.8423,79680208896,6924013568,408983552,87.2071,494512128,59996160,90.8422,79680208896,6924091392,68684836864,90.8421,79680208896,6924173312,68684873728,90.8422,79680208896,6924136448,7837417472,8371621888,10524448,12400816,2,204,4595,0.71,0.28,0.28,6953,55.1146,0.0,0.1992,0.0166,12.3961,0.0,5.7152,26.4442,4294963200,100.0,4294963200,95.5595,99.7583,95.5595,95.5595,95.5595,90.9043,79680208896,6877200384,408983552,87.2071,494512128,59996160,90.9043,79680208896,6877188096,68731813888,90.9043,79680208896,6877196288,68731817984,90.9043,79680208896,6877192192,6573993984,8371621888,0,100.00%
1529506987,52728,518792,2,201,649,0.0,0.0,0.02,1910,96.3785,0.0,0.3506,0.0167,0.1502,0.0,1.2855,1.8197,4171988992,97.1368,4294963200,95.472,99.7583,95.472,95.472,95.472,90.151,79680208896,7446728704,408983552,87.2071,494512128,59996160,90.151,79680208896,7446736896,68162289664,90.151,79680208896,7446720512,68162289664,90.151,79680208896,7446720512,7806861312,8371621888,2614768,2218448,2,207,2033,0.41,0.07,0.14,4171,85.1219,0.0,0.44,0.0169,3.5865,0.0,3.2149,7.6663,4204625920,97.8967,4294963200,95.561,99.7583,95.561,95.561,95.561,90.8421,79680208896,6924214272,408983552,87.2071,494512128,59996160,90.842,79680208896,6924300288,68684619776,90.8418,79680208896,6924390400,68684673024,90.8419,79680208896,6924337152,7837630464,8371621888,10491920,12886960,2,204,4613,0.66,0.27,0.27,6709,55.0323,0.0,0.1821,0.0165,12.5083,0.0,5.6504,26.5519,4294963200,100.0,4294963200,95.5595,99.7583,95.5595,95.5595,95.5595,90.9042,79680208896,6877253632,408983552,87.2071,494512128,59996160,90.9042,79680208896,6877220864,68731760640,90.9042,79680208896,6877249536,68731781120,90.9042,79680208896,6877229056,6573240320,8371621888,0,100.00%
1529506992,89520,47584,2,201,641,0.0,0.0,0.02,1746,96.394,0.0,0.4175,0.0167,0.1335,0.0,1.2523,1.8537,4171988992,97.1368,4294963200,95.472,99.7583,95.472,95.472,95.472,90.151,79680208896,7446736896,408983552,87.2071,494512128,59996160,90.151,79680208896,7446736896,68162273280,90.151,79680208896,7446736896,68162273280,90.151,79680208896,7446736896,7806840832,8371621888,2601768,2690800,2,207,2083,0.38,0.07,0.14,4108,85.0347,0.0,0.44,0.0169,3.6228,0.0,3.1308,7.8524,4204625920,97.8967,4294963200,95.561,99.7583,95.561,95.561,95.561,90.8418,79680208896,6924427264,408983552,87.2071,494512128,59996160,90.8417,79680208896,6924505088,68684423168,90.8416,79680208896,6924587008,68684468224,90.8416,79680208896,6924541952,7837310976,8371621888,10549944,12365552,2,204,4614,0.6,0.27,0.27,6891,54.9098,0.0,0.1989,0.0166,12.6014,0.0,5.7294,26.5827,4294963200,100.0,4294963200,95.5595,99.7583,95.5595,95.5595,95.5595,90.9041,79680208896,6877290496,408983552,87.2071,494512128,59996160,90.9042,79680208896,6877274112,68731727872,90.9042,79680208896,6877282304,68731731968,90.9042,79680208896,6877278208,6572781568,8371621888,0,100.00%
1529506997,48432,41912,2,201,597,0.0,0.0,0.02,1527,96.2777,0.0,0.4341,0.0167,0.1169,0.0,1.2686,1.97,4171988992,97.1368,4294963200,95.472,99.7583,95.472,95.472,95.472,90.151,79680208896,7446749184,408983552,87.2071,494512128,59996160,90.151,79680208896,7446757376,68162260992,90.151,79680208896,7446749184,68162260992,90.151,79680208896,7446749184,7806861312,8371621888,2601888,2218712,2,207,1970,0.35,0.07,0.14,4042,84.8741,0.0,0.4395,0.0,3.6511,0.0,3.1102,7.9615,4204625920,97.8967,4294963200,95.561,99.7583,95.561,95.561,95.561,90.8415,79680208896,6924623872,408983552,87.2071,494512128,59996160,90.8414,79680208896,6924713984,68684218368,90.8413,79680208896,6924791808,68684259328,90.8414,79680208896,6924750848,7837388800,8371621888,10468640,12354736,2,204,4617,0.88,0.27,0.33,7017,54.8526,0.0,0.1989,0.0166,12.6427,0.0,5.7176,26.649,4294963200,100.0,4294963200,95.5595,99.7583,95.5595,95.5595,95.5595,90.9041,79680208896,6877331456,408983552,87.2071,494512128,59996160,90.9041,79680208896,6877310976,68731682816,90.9041,79680208896,6877327360,68731695104,90.9041,79680208896,6877315072,6572609536,8371621888,0,100.00%
1529507002,98376,46864,5,201,730,0.08,0.01,0.03,2058,96.2097,0.0,0.5344,0.0167,0.1336,0.0,1.2356,1.9706,4171988992,97.1368,4294963200,95.472,99.7583,95.472,95.472,95.472,90.151,79680208896,7446757376,408983552,87.2071,494512128,59996160,90.151,79680208896,7446765568,68162252800,90.151,79680208896,7446757376,68162252800,90.151,79680208896,7446757376,7806742528,8371621888,2628040,2212160,2,207,2018,0.32,0.07,0.13,3927,84.8413,0.0,0.4221,0.0,3.6112,0.0,3.1735,7.9689,4204625920,97.8967,4294963200,95.561,99.7583,95.561,95.561,95.561,90.8413,79680208896,6924828672,408983552,87.2071,494512128,59996160,90.8412,79680208896,6924914688,68684021760,90.8411,79680208896,6924988416,68684058624,90.8411,79680208896,6924951552,7837458432,8371621888,10539544,12443920,3,204,4628,0.81,0.29,0.32,6673,54.851000000000006,0.0,0.2317,0.0165,12.5021,0.0,5.7957,26.8079,4294963200,100.0,4294963200,95.5595,99.7583,95.5595,95.5595,95.5595,90.904,79680208896,6877364224,408983552,87.2071,494512128,59996160,90.9041,79680208896,6877351936,68731650048,90.904,79680208896,6877360128,68731654144,90.9041,79680208896,6877356032,6572609536,8371621888,0,100.00%
1529507007,56576,526224,3,201,633,0.07,0.0,0.03,1438,96.0928,0.0,0.5343,0.0167,0.1169,0.0,1.269,1.987,4171988992,97.1368,4294963200,95.472,99.7583,95.472,95.472,95.472,90.1509,79680208896,7446773760,408983552,87.2071,494512128,59996160,90.1509,79680208896,7446773760,68162236416,90.1509,79680208896,7446773760,68162244608,90.151,79680208896,7446765568,7807856640,8371621888,2581656,2232144,2,207,1995,0.29,0.07,0.13,4001,84.9949,0.0,0.4058,0.0,3.5654,0.0,3.143,7.8627,4204625920,97.8967,4294963200,95.561,99.7583,95.561,95.561,95.561,90.841,79680208896,6925025280,408983552,87.2071,494512128,59996160,90.8409,79680208896,6925111296,68683812864,90.8408,79680208896,6925197312,68683853824,90.8408,79680208896,6925156352,7837659136,8371621888,10507320,12821760,2,204,4593,0.74,0.29,0.32,7012,54.74100000000001,0.0,0.2483,0.0166,12.3739,0.0,5.7568,26.9371,4294963200,100.0,4294963200,95.5595,99.7583,95.5595,95.5595,95.5595,90.904,79680208896,6877409280,408983552,87.2071,494512128,59996160,90.904,79680208896,6877384704,68731609088,90.904,79680208896,6877401088,68731621376,90.904,79680208896,6877388800,6572560384,8371621888,0,100.00%
1529507012,115072,54944,2,201,696,0.07,0.0,0.03,1731,96.1905,0.0,0.5011,0.0167,0.1002,0.0,1.2197,1.9876,4171988992,97.1368,4294963200,95.472,99.7583,95.472,95.472,95.472,90.1509,79680208896,7446781952,408983552,87.2071,494512128,59996160,90.1509,79680208896,7446781952,68162228224,90.1509,79680208896,7446781952,68162228224,90.1509,79680208896,7446781952,7807901696,8371621888,2628112,2665856,2,207,2047,0.27,0.07,0.13,3963,84.9561,0.0,0.4053,0.0,3.5835,0.0,3.1408,7.9885,4204625920,97.8967,4294963200,95.561,99.7583,95.561,95.561,95.561,90.8407,79680208896,6925234176,408983552,87.2071,494512128,59996160,90.8407,79680208896,6925279232,68683640832,90.8406,79680208896,6925365248,68683685888,90.8406,79680208896,6925328384,7837167616,8371621888,10543872,12377784,2,204,4568,1.32,0.29,0.45,6699,54.8451,0.0,0.2485,0.0166,12.2266,0.0,5.7976,26.8224,4294963200,100.0,4294963200,95.5595,99.7583,95.5595,95.5595,95.5595,90.9039,79680208896,6877442048,408983552,87.2071,494512128,59996160,90.904,79680208896,6877425664,68731580416,90.904,79680208896,6877429760,68731584512,90.904,79680208896,6877425664,6572462080,8371621888,0,100.00%
1529507017,46504,62000,6,201,607,0.06,0.0,0.03,1524,96.175,0.0,0.5349,0.0167,0.1169,0.0,1.1857,1.9726,4171988992,97.1368,4294963200,95.472,99.7583,95.472,95.472,95.472,90.1509,79680208896,7446790144,408983552,87.2071,494512128,59996160,90.1509,79680208896,7446798336,68162220032,90.1509,79680208896,7446790144,68162220032,90.1509,79680208896,7446790144,7807918080,8371621888,2585456,2216936,2,207,1989,0.25,0.06,0.13,4148,84.9426,0.0,0.4051,0.0,3.5286,0.0,3.0754,7.9156,4204625920,97.8967,4294963200,95.561,99.7583,95.561,95.561,95.561,90.8405,79680208896,6925406208,408983552,87.2071,494512128,59996160,90.8404,79680208896,6925496320,68683427840,90.8403,79680208896,6925582336,68683476992,90.8403,79680208896,6925533184,7837294592,8371621888,10483208,12458792,3,204,4639,1.38,0.33,0.47,6822,55.0489,0.0,0.2321,0.0166,12.1373,0.0,5.7711,26.7031,4294963200,100.0,4294963200,95.5595,99.7583,95.5595,95.5595,95.5595,90.9039,79680208896,6877487104,408983552,87.2071,494512128,59996160,90.9039,79680208896,6877454336,68731535360,90.9039,79680208896,6877474816,68731539456,90.9039,79680208896,6877470720,6572531712,8371621888,0,100.00%
1529507022,95112,45928,2,201,675,0.06,0.0,0.03,1660,96.2059,0.0,0.5347,0.0167,0.1003,0.0,1.1696,1.9883,4171988992,97.1368,4294963200,95.472,99.7583,95.472,95.472,95.472,90.1509,79680208896,7446798336,408983552,87.2071,494512128,59996160,90.1509,79680208896,7446806528,68162211840,90.1509,79680208896,7446798336,68162211840,90.1509,79680208896,7446798336,7807799296,8371621888,2575840,2227680,4,207,2001,0.23,0.06,0.12,3912,85.1927,0.0,0.423,0.0,3.4127,0.0,3.0441,7.8511,4204625920,97.8967,4294963200,95.561,99.7583,95.561,95.561,95.561,90.8402,79680208896,6925619200,408983552,87.2071,494512128,59996160,90.8401,79680208896,6925701120,68683218944,90.84,79680208896,6925791232,68683268096,90.8401,79680208896,6925742080,7837044736,8371621888,10535344,12367224,3,204,4584,1.27,0.34,0.46,6758,55.0845,0.0,0.2319,0.0166,12.1915,0.0,5.7157,26.6148,4294963200,100.0,4294963200,95.5595,99.7583,95.5595,95.5595,95.5595,90.9038,79680208896,6877523968,408983552,87.2071,494512128,59996160,90.9038,79680208896,6877511680,68731490304,90.9038,79680208896,6877519872,68731494400,90.9038,79680208896,6877515776,6572646400,8371621888,0,100.00%
1529507027,60152,600984,6,201,589,0.05,0.0,0.03,1440,96.1905,0.0,0.5179,0.0167,0.1003,0.0,1.1861,2.0047,4171988992,97.1368,4294963200,95.472,99.7583,95.472,95.472,95.472,90.1509,79680208896,7446814720,408983552,87.2071,494512128,59996160,90.1509,79680208896,7446814720,68162195456,90.1509,79680208896,7446814720,68162203648,90.1509,79680208896,7446806528,7807840256,8371621888,2624040,2218040,3,207,1987,0.21,0.06,0.12,4074,85.4096,0.0,0.4062,0.0,3.4203,0.0,2.979,7.8186,4204625920,97.8967,4294963200,95.561,99.7583,95.561,95.561,95.561,90.8399,79680208896,6925836288,408983552,87.2071,494512128,59996160,90.8398,79680208896,6925918208,68683051008,90.8398,79680208896,6925959168,68683091968,90.8398,79680208896,6925918208,7837130752,8371621888,10473944,12902328,2,204,4576,1.27,0.34,0.61,6894,55.2592,0.0,0.2318,0.0166,12.2412,0.0,5.7957,26.4945,4294963200,100.0,4294963200,95.5595,99.7583,95.5595,95.5595,95.5595,90.9038,79680208896,6877560832,408983552,87.2071,494512128,59996160,90.9038,79680208896,6877536256,68731461632,90.9038,79680208896,6877548544,68731461632,90.9038,79680208896,6877548544,6572519424,8371621888,0,100.00%
1529507032,100920,60632,2,201,723,0.05,0.0,0.03,1545,96.1731,0.0,0.5178,0.0167,0.1003,0.0,1.2028,2.0043,4171988992,97.1368,4294963200,95.472,99.7583,95.472,95.472,95.472,90.1509,79680208896,7446827008,408983552,87.2071,494512128,59996160,90.1509,79680208896,7446827008,68162183168,90.1509,79680208896,7446827008,68162195456,90.1509,79680208896,7446814720,7807832064,8371621888,2587896,2775696,3,207,2084,0.27,0.06,0.12,3896,85.3687,0.0,0.3891,0.0,3.3497,0.0,3.0124,7.8836,4204625920,97.8967,4294963200,95.561,99.7583,95.561,95.561,95.561,90.8397,79680208896,6925996032,408983552,87.2071,494512128,59996160,90.8396,79680208896,6926086144,68682846208,90.8395,79680208896,6926163968,68682887168,90.8396,79680208896,6926123008,7836938240,8371621888,10528240,12373112,2,204,4604,1.89,0.38,0.61,6723,55.2758,0.0,0.2484,0.0166,12.2246,0.0,5.7517,26.4657,4294963200,100.0,4294963200,95.5595,99.7583,95.5595,95.5595,95.5595,90.9037,79680208896,6877593600,408983552,87.2071,494512128,59996160,90.9038,79680208896,6877573120,68731420672,90.9037,79680208896,6877589504,68731432960,90.9038,79680208896,6877577216,6572236800,8371621888,0,100.00%
1529507037,51864,42768,2,201,596,0.04,0.0,0.03,1789,96.1924,0.0,0.5011,0.0167,0.16699999999999998,0.0,1.2191,1.9041,4171988992,97.1368,4294963200,95.472,99.7583,95.472,95.472,95.472,90.1509,79680208896,7446835200,408983552,87.2071,494512128,59996160,90.1509,79680208896,7446843392,68162174976,90.1509,79680208896,7446835200,68162183168,90.1509,79680208896,7446827008,7807827968,8371621888,2622080,2241296,5,207,2002,0.33,0.07,0.13,4197,85.2027,0.0,0.4055,0.0,3.3632,0.0,3.0411,7.9588,4204625920,97.8967,4294963200,95.561,99.7583,95.561,95.561,95.561,90.8394,79680208896,6926204928,408983552,87.2071,494512128,59996160,90.8393,79680208896,6926290944,68682633216,90.8392,79680208896,6926376960,68682674176,90.8393,79680208896,6926340096,7837048832,8371621888,10498552,12386672,2,204,4588,1.67,0.39,0.6,6709,55.1747,0.0,0.2652,0.0,12.2743,0.0,5.8278,26.4501,4294963200,100.0,4294963200,95.5595,99.7583,95.5595,95.5595,95.5595,90.9037,79680208896,6877630464,408983552,87.2071,494512128,59996160,90.9037,79680208896,6877605888,68731383808,90.9037,79680208896,6877626368,68731400192,90.9037,79680208896,6877609984,6572384256,8371621888,0,100.00%
1529507042,96392,47160,2,201,689,0.04,0.0,0.03,1446,96.1917,0.0,0.5011,0.0167,0.1503,0.0,1.2358,1.9375,4171988992,97.1368,4294963200,95.472,99.7583,95.472,95.472,95.472,90.1509,79680208896,7446843392,408983552,87.2071,494512128,59996160,90.1509,79680208896,7446843392,68162166784,90.1509,79680208896,7446843392,68162166784,90.1509,79680208896,7446843392,7807840256,8371621888,2573320,2204176,2,207,1974,0.31,0.07,0.15,3839,85.41,0.0,0.3383,0.0,3.3964,0.0,3.0103,7.7808,4204625920,97.8967,4294963200,95.561,99.7583,95.561,95.561,95.561,90.8392,79680208896,6926413824,408983552,87.2071,494512128,59996160,90.8391,79680208896,6926491648,68682436608,90.839,79680208896,6926573568,68682473472,90.839,79680208896,6926536704,7836835840,8371621888,10513272,12405632,2,204,4567,1.78,0.38,0.64,6986,55.4173,0.0,0.2491,0.0,12.2554,0.0,5.7603,26.2537,4294963200,100.0,4294963200,95.5595,99.7583,95.5595,95.5595,95.5595,90.9036,79680208896,6877671424,408983552,87.2071,494512128,59996160,90.9037,79680208896,6877650944,68731346944,90.9036,79680208896,6877663232,68731351040,90.9037,79680208896,6877659136,6572179456,8371621888,0,100.00%
1529507047,55528,518184,5,200,620,0.04,0.0,0.03,1828,96.1744,0.0,0.5014,0.0167,0.16699999999999998,0.0,1.2034,1.9388,4171988992,97.1368,4294963200,95.472,99.7583,95.472,95.472,95.472,90.1508,79680208896,7446851584,408983552,87.2071,494512128,59996160,90.1508,79680208896,7446859776,68162158592,90.1508,79680208896,7446851584,68162158592,90.1508,79680208896,7446851584,7807770624,8371621888,2627088,2219496,2,207,2011,0.28,0.07,0.15,4183,85.3205,0.0,0.3884,0.0,3.4337,0.0,3.0103,7.8027,4204625920,97.8967,4294963200,95.561,99.7583,95.561,95.561,95.561,90.8389,79680208896,6926610432,408983552,87.2071,494512128,59996160,90.8388,79680208896,6926696448,68682235904,90.8387,79680208896,6926774272,68682276864,90.8387,79680208896,6926733312,7837097984,8371621888,10505056,12864360,3,204,4613,1.63,0.4,0.63,6760,55.3729,0.0,0.2659,0.0,12.309,0.0,5.7846,26.5082,4294963200,100.0,4294963200,95.5595,99.7583,95.5595,95.5595,95.5595,90.9036,79680208896,6877712384,408983552,87.2071,494512128,59996160,90.9036,79680208896,6877687808,68731305984,90.9036,79680208896,6877704192,68731318272,90.9036,79680208896,6877691904,6572470272,8371621888,0,100.00%
1529507052,98992,49696,4,200,704,0.03,0.0,0.03,1609,96.1416,0.0,0.4343,0.0167,0.1838,0.0,1.236,1.9208,4171988992,97.1368,4294963200,95.472,99.7583,95.472,95.472,95.472,90.1508,79680208896,7446867968,408983552,87.2071,494512128,59996160,90.1508,79680208896,7446867968,68162150400,90.1508,79680208896,7446859776,68162150400,90.1508,79680208896,7446859776,7808008192,8371621888,2581824,2692168,2,207,2067,0.26,0.07,0.14,4024,85.3403,0.0,0.3881,0.0,3.4791,0.0,3.1567,7.643,4204625920,97.8967,4294963200,95.561,99.7583,95.561,95.561,95.561,90.8386,79680208896,6926811136,408983552,87.2071,494512128,59996160,90.8385,79680208896,6926901248,68682035200,90.8384,79680208896,6926974976,68682072064,90.8385,79680208896,6926938112,7836594176,8371621888,10521848,12374504,5,204,4497,1.5,0.4,0.62,6716,55.208,0.0,0.2665,0.0,12.1862,0.0,5.7286,26.6322,4294963200,100.0,4294963200,95.5595,99.7583,95.5595,95.5595,95.5595,90.9035,79680208896,6877745152,408983552,87.2071,494512128,59996160,90.9036,79680208896,6877728768,68731273216,90.9035,79680208896,6877736960,68731277312,90.9036,79680208896,6877732864,6572388352,8371621888,0,100.00%
1529507057,52096,43728,4,200,603,0.03,0.0,0.03,1654,96.24,0.0,0.4514,0.0167,0.1838,0.0,1.2703,1.7553,4171988992,97.1368,4294963200,95.472,99.7583,95.472,95.472,95.472,90.1508,79680208896,7446876160,408983552,87.2071,494512128,59996160,90.1508,79680208896,7446876160,68162142208,90.1508,79680208896,7446867968,68162142208,90.1508,79680208896,7446867968,7808016384,8371621888,2621856,2220472,3,207,1971,0.24,0.07,0.14,4154,85.3403,0.0,0.3886,0.0,3.4774,0.0,3.2095,7.5701,4204625920,97.8967,4294963200,95.561,99.7583,95.561,95.561,95.561,90.8384,79680208896,6927024128,408983552,87.2071,494512128,59996160,90.8383,79680208896,6927097856,68681826304,90.8381,79680208896,6927183872,68681863168,90.8382,79680208896,6927142912,7836610560,8371621888,10501168,12367120,4,204,4632,1.7,0.39,0.68,7024,55.2246,0.0,0.3165,0.0,12.1313,0.0,5.7247,26.3991,4294963200,100.0,4294963200,95.5595,99.7583,95.5595,95.5595,95.5595,90.9035,79680208896,6877790208,408983552,87.2071,494512128,59996160,90.9035,79680208896,6877765632,68731224064,90.9035,79680208896,6877786112,68731240448,90.9035,79680208896,6877769728,6574088192,8371621888,0,100.00%
