clock,bono_net.if.in[ens160],bono_net.if.out[ens160],"bono_proc.num[,,run]",bono_proc.num[],bono_system.cpu.intr,"bono_system.cpu.load[percpu,avg1]","bono_system.cpu.load[percpu,avg15]","bono_system.cpu.load[percpu,avg5]",bono_system.cpu.switches,"bono_system.cpu.util[,idle]","bono_system.cpu.util[,interrupt]","bono_system.cpu.util[,iowait]","bono_system.cpu.util[,nice]","bono_system.cpu.util[,softirq]","bono_system.cpu.util[,steal]","bono_system.cpu.util[,system]","bono_system.cpu.util[,user]","bono_system.swap.size[,free]","bono_system.swap.size[,pfree]","bono_system.swap.size[,total]","bono_vfs.fs.inode[/,pfree]","bono_vfs.fs.inode[/boot,pfree]","bono_vfs.fs.inode[/var/lib/docker/aufs,pfree]","bono_vfs.fs.inode[/var/lib/kubelet,pfree]","bono_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","bono_vfs.fs.size[/,pfree]","bono_vfs.fs.size[/,total]","bono_vfs.fs.size[/,used]","bono_vfs.fs.size[/boot,free]","bono_vfs.fs.size[/boot,pfree]","bono_vfs.fs.size[/boot,total]","bono_vfs.fs.size[/boot,used]","bono_vfs.fs.size[/var/lib/docker/aufs,pfree]","bono_vfs.fs.size[/var/lib/docker/aufs,total]","bono_vfs.fs.size[/var/lib/docker/aufs,used]","bono_vfs.fs.size[/var/lib/kubelet,free]","bono_vfs.fs.size[/var/lib/kubelet,pfree]","bono_vfs.fs.size[/var/lib/kubelet,total]","bono_vfs.fs.size[/var/lib/kubelet,used]","bono_vfs.fs.size[/var/lib/rancher/volumes,free]","bono_vfs.fs.size[/var/lib/rancher/volumes,pfree]","bono_vfs.fs.size[/var/lib/rancher/volumes,total]","bono_vfs.fs.size[/var/lib/rancher/volumes,used]",bono_vm.memory.size[available],bono_vm.memory.size[total],homestead_net.if.in[ens160],homestead_net.if.out[ens160],"homestead_proc.num[,,run]",homestead_proc.num[],homestead_system.cpu.intr,"homestead_system.cpu.load[percpu,avg1]","homestead_system.cpu.load[percpu,avg15]","homestead_system.cpu.load[percpu,avg5]",homestead_system.cpu.switches,"homestead_system.cpu.util[,idle]","homestead_system.cpu.util[,interrupt]","homestead_system.cpu.util[,iowait]","homestead_system.cpu.util[,nice]","homestead_system.cpu.util[,softirq]","homestead_system.cpu.util[,steal]","homestead_system.cpu.util[,system]","homestead_system.cpu.util[,user]","homestead_system.swap.size[,free]","homestead_system.swap.size[,pfree]","homestead_system.swap.size[,total]","homestead_vfs.fs.inode[/,pfree]","homestead_vfs.fs.inode[/boot,pfree]","homestead_vfs.fs.inode[/var/lib/docker/aufs,pfree]","homestead_vfs.fs.inode[/var/lib/kubelet,pfree]","homestead_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","homestead_vfs.fs.size[/,pfree]","homestead_vfs.fs.size[/,total]","homestead_vfs.fs.size[/,used]","homestead_vfs.fs.size[/boot,free]","homestead_vfs.fs.size[/boot,pfree]","homestead_vfs.fs.size[/boot,total]","homestead_vfs.fs.size[/boot,used]","homestead_vfs.fs.size[/var/lib/docker/aufs,pfree]","homestead_vfs.fs.size[/var/lib/docker/aufs,total]","homestead_vfs.fs.size[/var/lib/docker/aufs,used]","homestead_vfs.fs.size[/var/lib/kubelet,free]","homestead_vfs.fs.size[/var/lib/kubelet,pfree]","homestead_vfs.fs.size[/var/lib/kubelet,total]","homestead_vfs.fs.size[/var/lib/kubelet,used]","homestead_vfs.fs.size[/var/lib/rancher/volumes,free]","homestead_vfs.fs.size[/var/lib/rancher/volumes,pfree]","homestead_vfs.fs.size[/var/lib/rancher/volumes,total]","homestead_vfs.fs.size[/var/lib/rancher/volumes,used]",homestead_vm.memory.size[available],homestead_vm.memory.size[total],sprout_net.if.in[ens160],sprout_net.if.out[ens160],"sprout_proc.num[,,run]",sprout_proc.num[],sprout_system.cpu.intr,"sprout_system.cpu.load[percpu,avg1]","sprout_system.cpu.load[percpu,avg15]","sprout_system.cpu.load[percpu,avg5]",sprout_system.cpu.switches,"sprout_system.cpu.util[,idle]","sprout_system.cpu.util[,interrupt]","sprout_system.cpu.util[,iowait]","sprout_system.cpu.util[,nice]","sprout_system.cpu.util[,softirq]","sprout_system.cpu.util[,steal]","sprout_system.cpu.util[,system]","sprout_system.cpu.util[,user]","sprout_system.swap.size[,free]","sprout_system.swap.size[,pfree]","sprout_system.swap.size[,total]","sprout_vfs.fs.inode[/,pfree]","sprout_vfs.fs.inode[/boot,pfree]","sprout_vfs.fs.inode[/var/lib/docker/aufs,pfree]","sprout_vfs.fs.inode[/var/lib/kubelet,pfree]","sprout_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","sprout_vfs.fs.size[/,pfree]","sprout_vfs.fs.size[/,total]","sprout_vfs.fs.size[/,used]","sprout_vfs.fs.size[/boot,free]","sprout_vfs.fs.size[/boot,pfree]","sprout_vfs.fs.size[/boot,total]","sprout_vfs.fs.size[/boot,used]","sprout_vfs.fs.size[/var/lib/docker/aufs,pfree]","sprout_vfs.fs.size[/var/lib/docker/aufs,total]","sprout_vfs.fs.size[/var/lib/docker/aufs,used]","sprout_vfs.fs.size[/var/lib/kubelet,free]","sprout_vfs.fs.size[/var/lib/kubelet,pfree]","sprout_vfs.fs.size[/var/lib/kubelet,total]","sprout_vfs.fs.size[/var/lib/kubelet,used]","sprout_vfs.fs.size[/var/lib/rancher/volumes,free]","sprout_vfs.fs.size[/var/lib/rancher/volumes,pfree]","sprout_vfs.fs.size[/var/lib/rancher/volumes,total]","sprout_vfs.fs.size[/var/lib/rancher/volumes,used]",sprout_vm.memory.size[available],sprout_vm.memory.size[total],normal,bono_cpu,bono_mem,bono_io,homestead_cpu,homestead_mem,homestead_io,sprout_cpu,sprout_mem,sprout_io
1529575187,52704,502560,14,307,802,39.8900,3.2200,11.2200,2282,37.1926,0.0000,0.1841,0.0167,0.2008,0.0000,52.4439,3.5649,4172206080,97.1418,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1469,79680208896,7449841664,408983552,87.2071,494512128,59996160,90.1469,79680208896,7449841664,68159160320,90.1469,79680208896,7449849856,68159160320,90.1469,79680208896,7449849856,7746809856,8371621888,5137608,4884352,4,207,3255,0.0900,0.0300,0.0600,5652,74.7347,0.0000,0.4047,0.0169,6.9599,0.0000,4.6720,13.2187,4204748800,97.8995,4294963200,95.5599,99.7583,95.5599,95.5599,95.5599,90.2425,79680208896,7377551360,408983552,87.2071,494512128,59996160,90.2428,79680208896,7377301504,68231540736,90.2426,79680208896,7377469440,68231618560,90.2427,79680208896,7377391616,7754043392,8371621888,25383944,28202768,2,203,5571,1.9400,0.2600,0.6500,9676,22.3741,0.0000,0.0519,0.0173,20.6574,0.0000,9.2230,47.5597,4294963200,100.0000,4294963200,95.5582,99.7583,95.5582,95.5582,95.5582,90.8292,79680208896,6933946368,408983552,87.2071,494512128,59996160,90.8292,79680208896,6933979136,68675072000,90.8292,79680208896,6933938176,68675092480,90.8292,79680208896,6933917696,6618009600,8371621888,0,0,0,1,0,0,0,0,0,0
1529575192,101600,51272,7,306,684,44.7800,3.7500,12.7100,2415,27.5510,0.0000,0.2007,0.0167,0.2175,0.0000,60.2710,3.6802,4172206080,97.1418,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1469,79680208896,7449858048,408983552,87.2071,494512128,59996160,90.1469,79680208896,7449858048,68159152128,90.1469,79680208896,7449858048,68159152128,90.1469,79680208896,7449858048,7781916672,8371621888,5118832,4393176,6,207,3265,0.1700,0.0400,0.0800,6111,74.7094,0.0000,0.3874,0.0168,7.0237,0.0000,4.6488,13.2895,4204748800,97.8995,4294963200,95.5599,99.7583,95.5599,95.5599,95.5599,90.2420,79680208896,7377944576,408983552,87.2071,494512128,59996160,90.2423,79680208896,7377707008,68231143424,90.2421,79680208896,7377866752,68231225344,90.2422,79680208896,7377784832,7753281536,8371621888,25439712,27563056,4,204,5528,1.9400,0.2700,0.6700,10246,22.0916,0.0000,0.0865,0.0173,20.5811,0.0000,9.2545,47.7245,4294963200,100.0000,4294963200,95.5582,99.7583,95.5582,95.5582,95.5582,90.8291,79680208896,6934011904,408983552,87.2071,494512128,59996160,90.8291,79680208896,6934040576,68675006464,90.8291,79680208896,6934003712,68675018752,90.8291,79680208896,6933991424,6617489408,8371621888,0,0,0,1,0,0,0,0,0,0
1529575197,50608,65800,19,306,846,49.2800,4.2700,14.1600,2755,19.5518,0.0000,0.1505,0.0167,0.2341,0.0000,70.0452,3.6126,4172206080,97.1418,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1469,79680208896,7449866240,408983552,87.2071,494512128,59996160,90.1469,79680208896,7449866240,68159131648,90.1468,79680208896,7449878528,68159131648,90.1468,79680208896,7449878528,7781957632,8371621888,5079544,4423176,5,207,3230,0.1500,0.0400,0.0800,5599,74.6374,0.0000,0.4042,0.0168,6.9674,0.0000,4.6527,13.3715,4204748800,97.8995,4294963200,95.5599,99.7583,95.5599,95.5599,95.5599,90.2415,79680208896,7378333696,408983552,87.2071,494512128,59996160,90.2418,79680208896,7378104320,68230750208,90.2416,79680208896,7378259968,68230828032,90.2417,79680208896,7378182144,7753543680,8371621888,25329024,27543448,3,204,5430,2.0300,0.2900,0.7100,9803,21.8809,0.0000,0.0863,0.0173,20.5451,0.0000,9.3955,47.7555,4294963200,100.0000,4294963200,95.5582,99.7583,95.5581,95.5582,95.5582,90.8290,79680208896,6934081536,408983552,87.2071,494512128,59996160,90.8290,79680208896,6934102016,68674940928,90.8290,79680208896,6934069248,68674957312,90.8291,79680208896,6934052864,6616764416,8371621888,0,0,0,1,0,0,0,0,0,0
1529575202,99576,47848,9,306,722,53.3500,4.7900,15.5900,1961,11.5307,0.0000,0.1505,0.0167,0.2340,0.0000,78.0304,3.6616,4172206080,97.1418,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1468,79680208896,7449878528,408983552,87.2071,494512128,59996160,90.1468,79680208896,7449886720,68159123456,90.1468,79680208896,7449886720,68159123456,90.1468,79680208896,7449886720,7782006784,8371621888,5112864,4386016,5,207,3187,0.1400,0.0400,0.0700,5936,74.4444,0.0000,0.4209,0.0168,7.0562,0.0000,4.8140,13.3187,4204748800,97.8995,4294963200,95.5599,99.7583,95.5599,95.5599,95.5599,90.2409,79680208896,7378739200,408983552,87.2071,494512128,59996160,90.2412,79680208896,7378501632,68230348800,90.2410,79680208896,7378665472,68230430720,90.2411,79680208896,7378575360,7753175040,8371621888,25295192,27551544,3,204,5408,2.0300,0.3000,0.7300,9857,21.6807,0.0000,0.0689,0.0172,20.5340,0.0000,9.3842,48.3977,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8289,79680208896,6934147072,408983552,87.2071,494512128,59996160,90.8289,79680208896,6934175744,68674875392,90.8290,79680208896,6934134784,68674883584,90.8290,79680208896,6934126592,6616051712,8371621888,0,0,0,1,0,0,0,0,0,0
1529575207,50192,493936,9,306,854,57.0800,5.3000,15.5900,2303,5.0918,0.0000,0.1169,0.0167,0.2505,0.0000,86.0174,3.7080,4172206080,97.1418,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1468,79680208896,7449894912,408983552,87.2071,494512128,59996160,90.1468,79680208896,7449894912,68159115264,90.1468,79680208896,7449894912,68159115264,90.1468,79680208896,7449894912,7782023168,8371621888,5128960,5004072,6,207,3252,0.2100,0.0400,0.0900,5846,74.3434,0.0000,0.4718,0.0168,7.0923,0.0000,4.8357,13.3109,4204748800,97.8995,4294963200,95.5599,99.7583,95.5599,95.5599,95.5599,90.2405,79680208896,7379058688,408983552,87.2071,494512128,59996160,90.2407,79680208896,7378886656,68230033408,90.2406,79680208896,7378976768,68230033408,90.2406,79680208896,7378976768,7752716288,8371621888,25474912,28212312,4,204,5460,1.9400,0.3000,0.7400,9784,21.4507,0.0000,0.0688,0.0172,20.6155,0.0000,9.3131,48.3821,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8289,79680208896,6934208512,408983552,87.2071,494512128,59996160,90.8288,79680208896,6934224896,68674801664,90.8289,79680208896,6934208512,68674826240,90.8289,79680208896,6934183936,6615347200,8371621888,0,0,0,1,0,0,0,0,0,0
1529575212,94200,84456,14,306,699,60.7600,5.8200,17.0400,2455,0.0000,0.0000,0.1503,0.0167,0.2333,0.0000,92.3514,3.7080,4172206080,97.1418,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1468,79680208896,7449907200,408983552,87.2071,494512128,59996160,90.1468,79680208896,7449907200,68159094784,90.1468,79680208896,7449915392,68159102976,90.1468,79680208896,7449907200,7781908480,8371621888,5125192,4417568,2,207,3253,0.1900,0.0400,0.0900,5966,74.1876,0.0000,0.4543,0.0168,6.9540,0.0000,4.8797,13.4780,4204748800,97.8995,4294963200,95.5599,99.7583,95.5599,95.5599,95.5599,90.2400,79680208896,7379451904,408983552,87.2071,494512128,59996160,90.2403,79680208896,7379210240,68229632000,90.2401,79680208896,7379378176,68229709824,90.2402,79680208896,7379300352,7752654848,8371621888,25438408,27615776,2,204,5583,1.9500,0.3000,0.7600,9907,21.1928,0.0000,0.0688,0.0172,20.6085,0.0000,9.4599,48.5041,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8288,79680208896,6934265856,408983552,87.2071,494512128,59996160,90.8288,79680208896,6934282240,68674756608,90.8288,79680208896,6934253568,68674772992,90.8288,79680208896,6934237184,6614781952,8371621888,0,0,0,1,0,0,0,0,0,0
1529575217,69976,44160,33,306,780,63.9000,6.3300,18.4200,2133,0.0000,0.0000,0.1500,0.0167,0.2499,0.0000,96.5017,3.0323,4172206080,97.1418,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1468,79680208896,7449915392,408983552,87.2071,494512128,59996160,90.1468,79680208896,7449915392,68159086592,90.1468,79680208896,7449923584,68159086592,90.1468,79680208896,7449923584,7781916672,8371621888,5053784,4374664,5,207,3224,0.1800,0.0400,0.0900,5564,74.4272,0.0000,0.4727,0.0169,6.9512,0.0000,4.8735,13.0655,4204748800,97.8995,4294963200,95.5599,99.7583,95.5599,95.5599,95.5599,90.2395,79680208896,7379849216,408983552,87.2071,494512128,59996160,90.2398,79680208896,7379611648,68229242880,90.2396,79680208896,7379767296,68229324800,90.2397,79680208896,7379689472,7752986624,8371621888,25195488,27557400,4,204,5336,1.7900,0.3100,0.7400,10034,20.8697,0.0000,0.0686,0.0000,20.6518,0.0000,9.4641,48.7901,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8287,79680208896,6934323200,408983552,87.2071,494512128,59996160,90.8287,79680208896,6934351872,68674699264,90.8287,79680208896,6934310912,68674715648,90.8287,79680208896,6934294528,6611300352,8371621888,0,0,0,1,0,0,0,0,0,0
1529575222,98744,46880,30,306,706,66.9500,6.8400,21.1400,2388,0.0000,0.0000,0.1832,0.0167,0.2499,0.0000,96.5845,2.9319,4172206080,97.1418,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1468,79680208896,7449923584,408983552,87.2071,494512128,59996160,90.1468,79680208896,7449931776,68159074304,90.1468,79680208896,7449935872,68159078400,90.1468,79680208896,7449931776,7781916672,8371621888,5127168,4401696,3,207,3167,0.3200,0.0400,0.1200,5855,74.4186,0.0000,0.4712,0.0168,6.9180,0.0000,5.0505,13.0932,4204748800,97.8995,4294963200,95.5599,99.7583,95.5599,95.5599,95.5599,90.2389,79680208896,7380238336,408983552,87.2071,494512128,59996160,90.2393,79680208896,7380000768,68228845568,90.2390,79680208896,7380164608,68228923392,90.2391,79680208896,7380086784,7752437760,8371621888,25466696,27533032,4,204,5429,1.6500,0.3100,0.7300,10201,20.6290,0.0000,0.0685,0.0000,20.6023,0.0000,9.4537,48.8786,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8286,79680208896,6934388736,408983552,87.2071,494512128,59996160,90.8286,79680208896,6934409216,68674629632,90.8286,79680208896,6934380544,68674650112,90.8287,79680208896,6934360064,6614212608,8371621888,0,0,0,1,0,0,0,0,0,0
1529575227,54464,501584,24,306,868,69.6000,7.3400,22.4600,2686,0.0000,0.0000,0.2832,0.0167,0.2332,0.0000,96.6011,2.7824,4172206080,97.1418,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1468,79680208896,7449935872,408983552,87.2071,494512128,59996160,90.1468,79680208896,7449944064,68159066112,90.1468,79680208896,7449944064,68159066112,90.1468,79680208896,7449944064,7781928960,8371621888,5124896,4900776,2,207,3252,0.3800,0.0600,0.1300,5640,74.5375,0.0000,0.6727,0.0168,6.9110,0.0000,4.9756,13.0340,4204748800,97.8995,4294963200,95.5599,99.7583,95.5599,95.5599,95.5599,90.2384,79680208896,7380627456,408983552,87.2071,494512128,59996160,90.2387,79680208896,7380398080,68228456448,90.2385,79680208896,7380553728,68228534272,90.2386,79680208896,7380475904,7752437760,8371621888,25466504,28216744,4,204,5478,3.6800,0.3100,1.1700,9837,20.3852,0.0000,0.0683,0.0000,20.6420,0.0000,9.3552,49.4108,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8285,79680208896,6934454272,408983552,87.2071,494512128,59996160,90.8285,79680208896,6934478848,68674572288,90.8286,79680208896,6934437888,68674584576,90.8286,79680208896,6934425600,6613798912,8371621888,0,0,0,1,0,0,0,0,0,0
1529575232,101136,78456,22,306,714,72.1100,7.8500,23.7500,2334,0.0000,0.0000,0.3166,0.0000,0.2333,0.0000,96.6672,2.7829,4172206080,97.1418,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1467,79680208896,7449952256,408983552,87.2071,494512128,59996160,90.1467,79680208896,7449952256,68159049728,90.1467,79680208896,7449960448,68159057920,90.1467,79680208896,7449952256,7781961728,8371621888,5132056,4402768,2,207,3232,0.3500,0.0600,0.1300,6057,74.4577,0.0000,0.6717,0.0168,6.9549,0.0000,4.8916,13.0814,4204748800,97.8995,4294963200,95.5599,99.7583,95.5599,95.5599,95.5599,90.2379,79680208896,7381028864,408983552,87.2071,494512128,59996160,90.2382,79680208896,7380791296,68228059136,90.2380,79680208896,7380951040,68228145152,90.2381,79680208896,7380869120,7752065024,8371621888,25430152,27600936,2,204,5536,3.7100,0.4500,1.2200,10077,20.3205,0.0000,0.0852,0.0000,20.7026,0.0000,9.4507,49.5655,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8284,79680208896,6934523904,408983552,87.2071,494512128,59996160,90.8284,79680208896,6934540288,68674498560,90.8285,79680208896,6934511616,68674506752,90.8285,79680208896,6934503424,6613745664,8371621888,0,0,0,1,0,0,0,0,0,0
1529575237,45424,41296,34,306,792,74.3500,8.3400,25.0200,2566,0.0000,0.0000,0.3499,0.0000,0.2333,0.0000,96.7183,2.6662,4172206080,97.1418,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1467,79680208896,7449960448,408983552,87.2071,494512128,59996160,90.1467,79680208896,7449960448,68159041536,90.1467,79680208896,7449968640,68159041536,90.1467,79680208896,7449968640,7781969920,8371621888,5071464,4389488,2,207,3237,0.3200,0.0600,0.1300,5799,74.3130,0.0000,0.6033,0.0167,6.9600,0.0000,4.9598,12.9378,4204748800,97.8995,4294963200,95.5599,99.7583,95.5599,95.5599,95.5599,90.2374,79680208896,7381426176,408983552,87.2071,494512128,59996160,90.2377,79680208896,7381188608,68227665920,90.2375,79680208896,7381344256,68227739648,90.2376,79680208896,7381270528,7752450048,8371621888,25318080,27479624,3,204,5451,3.5700,0.4700,1.2300,9844,20.3138,0.0000,0.0852,0.0000,20.7943,0.0000,9.3899,49.4037,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8284,79680208896,6934581248,408983552,87.2071,494512128,59996160,90.8283,79680208896,6934605824,68674441216,90.8284,79680208896,6934568960,68674449408,90.8284,79680208896,6934560768,6613684224,8371621888,0,0,0,1,0,0,0,0,0,0
1529575242,102200,74936,20,306,704,76.4000,8.8300,26.2800,2056,0.0000,0.0000,0.3999,0.0000,0.2666,0.0000,96.8995,2.4496,4172206080,97.1418,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1467,79680208896,7449968640,408983552,87.2071,494512128,59996160,90.1467,79680208896,7449968640,68159033344,90.1467,79680208896,7449976832,68159033344,90.1467,79680208896,7449976832,7781982208,8371621888,5103096,4404920,2,207,3220,0.2900,0.0600,0.1300,5980,74.4563,0.0000,0.6023,0.0000,6.9861,0.0000,4.9348,13.0333,4204748800,97.8995,4294963200,95.5599,99.7583,95.5599,95.5599,95.5599,90.2369,79680208896,7381819392,408983552,87.2071,494512128,59996160,90.2372,79680208896,7381585920,68227264512,90.2369,79680208896,7381745664,68227346432,90.2371,79680208896,7381663744,7751819264,8371621888,25431896,27403168,3,204,5501,3.5200,0.4900,1.2600,10179,20.1093,0.0000,0.0853,0.0000,20.7473,0.0000,9.3905,49.4712,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8283,79680208896,6934650880,408983552,87.2071,494512128,59996160,90.8282,79680208896,6934671360,68674371584,90.8283,79680208896,6934638592,68674392064,90.8283,79680208896,6934618112,6613647360,8371621888,0,0,0,1,0,0,0,0,0,0
1529575247,49176,500808,26,306,800,78.3700,9.3300,27.5000,2597,0.0000,0.0000,0.4166,0.0000,0.2333,0.0000,96.9510,2.3496,4172206080,97.1418,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1467,79680208896,7449976832,408983552,87.2071,494512128,59996160,90.1467,79680208896,7449989120,68159012864,90.1467,79680208896,7449997312,68159021056,90.1467,79680208896,7449989120,7782625280,8371621888,5139048,4893896,3,207,3230,0.2700,0.0600,0.1200,5585,74.4474,0.0000,0.5691,0.0000,6.8700,0.0000,4.9005,13.0566,4204748800,97.8995,4294963200,95.5599,99.7583,95.5599,95.5599,95.5599,90.2363,79680208896,7382212608,408983552,87.2071,494512128,59996160,90.2366,79680208896,7381979136,68226875392,90.2364,79680208896,7382138880,68226949120,90.2365,79680208896,7382061056,7752081408,8371621888,25373032,28387408,2,204,5359,3.4000,0.5000,1.2700,9708,20.0409,0.0000,0.0853,0.0341,20.5932,0.0000,9.5206,49.4884,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8282,79680208896,6934708224,408983552,87.2071,494512128,59996160,90.8282,79680208896,6934736896,68674314240,90.8282,79680208896,6934695936,68674322432,90.8282,79680208896,6934687744,6613893120,8371621888,0,0,0,1,0,0,0,0,0,0
1529575252,60016,63760,22,306,759,80.1000,9.8200,27.5000,2211,0.0000,0.0000,0.4333,0.0000,0.2333,0.0000,97.0838,2.2663,4172206080,97.1418,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1467,79680208896,7449997312,408983552,87.2071,494512128,59996160,90.1467,79680208896,7449997312,68159004672,90.1467,79680208896,7450005504,68159012864,90.1467,79680208896,7449997312,7782637568,8371621888,5146240,4409176,2,207,3207,0.2500,0.0600,0.1200,6107,74.5229,0.0000,0.5527,0.0000,6.9012,0.0000,4.9548,13.0799,4204748800,97.8995,4294963200,95.5599,99.7583,95.5599,95.5599,95.5599,90.2359,79680208896,7382536192,408983552,87.2071,494512128,59996160,90.2361,79680208896,7382372352,68226555904,90.2360,79680208896,7382454272,68226633728,90.2361,79680208896,7382376448,7751454720,8371621888,25411976,27553528,2,204,5515,3.1300,0.5000,1.2500,10016,19.9898,0.0000,0.0512,0.0341,20.6238,0.0000,9.5327,49.7271,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8281,79680208896,6934765568,408983552,87.2071,494512128,59996160,90.8281,79680208896,6934786048,68674265088,90.8281,79680208896,6934745088,68674265088,90.8281,79680208896,6934745088,6614069248,8371621888,0,0,0,1,0,0,0,0,0,0
1529575257,100864,64552,10,306,802,81.7000,10.3000,28.7100,2303,0.0000,0.0000,0.3999,0.0000,0.2333,0.0000,97.0681,2.3159,4172206080,97.1418,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1467,79680208896,7450005504,408983552,87.2071,494512128,59996160,90.1467,79680208896,7450013696,68158996480,90.1467,79680208896,7450013696,68158996480,90.1467,79680208896,7450013696,7782645760,8371621888,5045624,4394664,3,207,3239,0.2300,0.0600,0.1200,5642,74.4311,0.0000,0.5534,0.0000,6.8121,0.0000,4.9062,13.1477,4204748800,97.8995,4294963200,95.5599,99.7583,95.5599,95.5599,95.5599,90.2354,79680208896,7382929408,408983552,87.2071,494512128,59996160,90.2357,79680208896,7382691840,68226154496,90.2355,79680208896,7382855680,68226232320,90.2356,79680208896,7382777856,7751606272,8371621888,25398816,27595624,3,204,5486,3.1200,0.5000,1.2800,9982,20.0171,0.0000,0.0512,0.0341,20.5391,0.0000,9.5790,49.6845,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8280,79680208896,6934827008,408983552,87.2071,494512128,59996160,90.8280,79680208896,6934847488,68674199552,90.8281,79680208896,6934810624,68674215936,90.8281,79680208896,6934794240,6613950464,8371621888,0,0,0,1,0,0,0,0,0,0
1529575262,52312,44152,12,306,749,83.1600,10.7800,29.8900,2543,0.0000,0.0000,0.4999,0.0000,0.2000,0.0000,96.9843,2.2996,4172206080,97.1418,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1466,79680208896,7450021888,408983552,87.2071,494512128,59996160,90.1466,79680208896,7450021888,68158980096,90.1466,79680208896,7450030080,68158988288,90.1466,79680208896,7450021888,7782633472,8371621888,5145784,4411336,2,207,3210,0.2100,0.0500,0.1200,6037,74.5851,0.0000,0.4691,0.0000,6.7797,0.0000,4.8919,13.2350,4204748800,97.8995,4294963200,95.5599,99.7583,95.5599,95.5599,95.5599,90.2349,79680208896,7383330816,408983552,87.2071,494512128,59996160,90.2352,79680208896,7383093248,68225761280,90.2350,79680208896,7383248896,68225843200,90.2351,79680208896,7383166976,7751340032,8371621888,25299512,27500200,2,204,5521,3.1100,0.5100,1.3100,9948,20.1162,0.0000,0.0853,0.0341,20.5842,0.0000,9.6912,49.4202,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8280,79680208896,6934888448,408983552,87.2071,494512128,59996160,90.8279,79680208896,6934908928,68674129920,90.8280,79680208896,6934880256,68674142208,90.8280,79680208896,6934867968,6610853888,8371621888,0,0,0,1,0,0,0,0,0,0
1529575267,101520,515224,24,306,770,84.5100,11.2600,32.2200,2149,0.0000,0.0000,0.4833,0.0000,0.2166,0.0000,96.9672,2.3163,4172206080,97.1418,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1466,79680208896,7450030080,408983552,87.2071,494512128,59996160,90.1466,79680208896,7450030080,68158971904,90.1466,79680208896,7450038272,68158971904,90.1466,79680208896,7450038272,7782662144,8371621888,5127288,4884152,2,207,3207,0.1900,0.0500,0.1100,5432,74.6436,0.0000,0.4362,0.0000,6.8109,0.0000,4.8666,13.1879,4204748800,97.8995,4294963200,95.5599,99.7583,95.5599,95.5599,95.5599,90.2343,79680208896,7383724032,408983552,87.2071,494512128,59996160,90.2347,79680208896,7383474176,68225372160,90.2344,79680208896,7383638016,68225449984,90.2345,79680208896,7383560192,7751213056,8371621888,25400640,28155920,4,204,5309,2.9400,0.5300,1.3000,9802,20.0854,0.0000,0.0854,0.0342,20.3862,0.0000,9.7694,49.5900,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8279,79680208896,6934953984,408983552,87.2071,494512128,59996160,90.8278,79680208896,6934974464,68674072576,90.8279,79680208896,6934937600,68674084864,90.8279,79680208896,6934925312,6614028288,8371621888,0,0,0,1,0,0,0,0,0,0
