timestamp,cpu/limit,cpu/request,cpu/usage,cpu/usage_rate,filesystem/limit,filesystem/usage,memory/cache,memory/limit,memory/major_page_faults,memory/major_page_faults_rate,memory/page_faults,memory/page_faults_rate,memory/request,memory/rss,memory/usage,memory/working_set,uptime,normal,cpu,mem,io
1529578060,0,0,2475737065505,66,79680208896,286720,855236608,0,0,0,10382587,126.73200988769531,0,194576384,1049935872,1049882624,82410435,1,0,0,0
1529578080,0,0,2477184420394,46,79680208896,286720,855695360,0,0,0,10387098,145.99365234375,0,194826240,1050632192,1050574848,82430376,1,0,0,0
1529578100,0,0,2478945499157,93,79680208896,286720,856305664,0,0,0,10388735,86.59452819824219,0,195276800,1051709440,1051656192,82450389,1,0,0,0
1529578120,0,0,2479206054339,17,79680208896,286720,856371200,0,0,0,10390377,112.43273162841795,0,195317760,1051774976,1051721728,82470404,1,0,0,0
1529578140,0,0,2479492065915,10,79680208896,286720,856432640,0,0,0,10393932,135.4345703125,0,195342336,1051774976,1051721728,82490417,1,0,0,0
1529578160,0,0,2479660101784,9,79680208896,286720,856473600,0,0,0,10395238,74.20648956298828,0,195371008,1051967488,1051914240,82510389,1,0,0,0
1529578180,0,0,2479864484771,10,79680208896,286720,856514560,0,0,0,10397808,135.21110534667972,0,195387392,1051979776,1051926528,82530313,1,0,0,0
1529578200,0,0,2480063938811,10,79680208896,286720,856555520,0,0,0,10400357,139.75546264648438,0,195411968,1052049408,1051996160,82550385,1,0,0,0
1529578220,0,0,2480361125368,10,79680208896,286720,856621056,0,0,0,10403911,125.10308837890624,0,195432448,1052053504,1052000256,82570345,1,0,0,0
1529578240,0,0,2480523382031,10,79680208896,286720,856662016,0,0,0,10405841,126.86712646484376,0,195440640,1052102656,1052049408,82590398,1,0,0,0
1529578260,0,0,2480667198848,10,79680208896,286720,856690688,0,0,0,10407766,144.06195068359375,0,195448832,1052225536,1052172288,82610383,1,0,0,0
1529578280,0,0,2480867545645,10,79680208896,286720,856731648,0,0,0,10410325,132.51284790039062,0,195489792,1052348416,1052295168,82630324,1,0,0,0
1529578300,0,0,2481228948743,10,79680208896,286720,856813568,0,0,0,10413908,103.646240234375,0,195555328,1052446720,1052393472,82650320,1,0,0,0
1529578320,0,0,2481376539412,10,79680208896,286720,856846336,0,0,0,10415824,137.34703063964844,0,195584000,1052430336,1052377088,82670315,1,0,0,0
1529578340,0,0,2482206958433,37,79680208896,286720,857133056,0,0,0,10419116,147.20632934570312,0,195985408,1053122560,1053069312,82690385,1,0,0,0
1529578360,0,0,2483873228427,98,79680208896,286720,857755648,0,0,0,10420907,106.1910400390625,0,196542464,1054396416,1054343168,82710338,1,0,0,0
1529578380,0,0,2485202096988,48,79680208896,286720,858189824,0,0,0,10423954,111.04863739013672,0,196984832,1055240192,1055186944,82730347,1,0,0,0
1529578400,0,0,2486896013891,107,79680208896,286720,858771456,0,0,0,10426620,168.719970703125,0,197537792,1056415744,1056362496,82750302,1,0,0,0
1529578420,0,0,2487505045568,58,79680208896,286720,858972160,0,0,0,10427940,126.71852111816406,0,197726208,1056825344,1056772096,82770367,1,0,0,0
1529578440,0,0,2487886759729,12,79680208896,286720,859062272,0,0,0,10431786,120.9200668334961,0,197787648,1056976896,1056923648,82790379,1,0,0,0
1529578460,0,0,2488026297116,10,79680208896,286720,859090944,0,0,0,10433082,99.42198944091795,0,197816320,1057030144,1056976896,82810405,1,0,0,0
1529578480,0,0,2488182717466,11,79680208896,286720,859123712,0,0,0,10435628,185.1585235595703,0,197857280,1056980992,1056927744,82830406,0,0,0,1
1529578500,0,0,2488851602614,19,79680208896,286720,859201536,0,0,0,10438655,89.34056854248047,0,197947392,1057148928,1057095680,82850364,0,0,0,1
1529578520,0,0,2489354865812,23,79680208896,286720,859254784,0,0,0,10440112,66.73583221435547,0,197992448,1057357824,1057304576,82870374,0,0,0,1
1529578540,0,0,2489652880349,23,79680208896,286720,859283456,0,0,0,10441483,106.45178985595705,0,198008832,1057378304,1057325056,82890410,0,1,0,0
1529578560,0,0,2489822627594,10,79680208896,286720,859324416,0,0,0,10442855,83.91771697998047,0,198025216,1057472512,1057419264,82910462,0,1,0,0
