timestamp,homestead_cpu/limit,homestead_cpu/request,homestead_cpu/usage,homestead_cpu/usage_rate,homestead_filesystem/limit,homestead_filesystem/usage,homestead_memory/cache,homestead_memory/limit,homestead_memory/major_page_faults,homestead_memory/major_page_faults_rate,homestead_memory/page_faults,homestead_memory/page_faults_rate,homestead_memory/request,homestead_memory/rss,homestead_memory/usage,homestead_memory/working_set,homestead_uptime,sprout_cpu/limit,sprout_cpu/request,sprout_cpu/usage,sprout_cpu/usage_rate,sprout_filesystem/limit,sprout_filesystem/usage,sprout_memory/cache,sprout_memory/limit,sprout_memory/major_page_faults,sprout_memory/major_page_faults_rate,sprout_memory/page_faults,sprout_memory/page_faults_rate,sprout_memory/request,sprout_memory/rss,sprout_memory/usage,sprout_memory/working_set,sprout_uptime,bono_cpu/limit,bono_cpu/request,bono_cpu/usage,bono_cpu/usage_rate,bono_filesystem/limit,bono_filesystem/usage,bono_memory/cache,bono_memory/limit,bono_memory/major_page_faults,bono_memory/major_page_faults_rate,bono_memory/page_faults,bono_memory/page_faults_rate,bono_memory/request,bono_memory/rss,bono_memory/usage,bono_memory/working_set,bono_uptime
1529510880,0,0,1131585843866,194,79680208896,282624,431296512,0,0,0,1996662,138.63018798828122,0,145764352,577150976,577093632,15230266,0,0,4231655516305,711,79680208896,253952,57655296,0,0,0,4973193,293.71380615234375,0,1158938624,1216684032,1216643072,15310264,0,0,49704873043,3,79680208896,483328,3006464,0,0,0,2784520,188.62875366210938,0,84017152,87023616,86974464,15315460
1529510900,0,0,1136533401442,179,79680208896,282624,433213440,0,0,0,1999102,88.71627807617188,0,146210816,579469312,579411968,15250298,0,0,4240688431435,718,79680208896,253952,57749504,0,0,0,4976520,264.75473022460943,0,1158938624,1216815104,1216774144,15330295,0,0,49780048585,2,79680208896,487424,3006464,0,0,0,2788209,136.64250183105472,0,84017152,87023616,86978560,15335475
1529510920,0,0,1139860844382,201,79680208896,282624,434499584,0,0,0,2001469,143.19686889648438,0,146612224,581210112,581152768,15270297,0,0,4262078248404,722,79680208896,253952,58073088,0,0,0,4985942,318.4714660644531,0,1158938624,1217101824,1217060864,15350261,0,0,49834537935,3,79680208896,487424,3006464,0,0,0,2791593,229.0293426513672,0,84017152,87113728,87068672,15355446
1529510940,0,0,1142809535409,95,79680208896,282624,435449856,0,0,0,2005069,116.51878356933594,0,146788352,582348800,582291456,15290386,0,0,4270102168721,494,79680208896,253952,58212352,0,0,0,4990810,300.216064453125,0,1158938624,1217216512,1217175552,15370204,0,0,49894965582,3,79680208896,487424,3006464,0,0,0,2795250,204.86866760253903,0,84017152,87023616,86978560,15375417
1529510960,0,0,1143755871453,86,79680208896,282624,435748864,0,0,0,2006383,120.27243041992188,0,146853888,582725632,582668288,15310384,0,0,4277687709604,475,79680208896,253952,58286080,0,0,0,4996153,334.8233642578125,0,1158938624,1217224704,1217183744,15390146,0,0,49934858304,2,79680208896,487424,3006464,0,0,0,2797120,116.61969757080078,0,84017152,87023616,86978560,15395505
1529510980,0,0,1146223231765,87,79680208896,282624,436527104,0,0,0,2009963,127.6577606201172,0,147017728,583651328,583593984,15330312,0,0,4284660530545,452,79680208896,253952,58290176,0,0,0,5000219,264.1055908203125,0,1158938624,1217228800,1217187840,15410163,0,0,50027852921,3,79680208896,487424,3006464,0,0,0,2802613,197.96278381347656,0,84017152,87068672,87023616,15415462
1529511000,0,0,1147217264293,88,79680208896,282624,436834304,0,0,0,2011255,115.16840362548828,0,147030016,583958528,583901184,15350283,0,0,4301469906517,460,79680208896,253952,58294272,0,0,0,5011614,312.03875732421875,0,1158938624,1217298432,1217257472,15430281,0,0,50087035575,3,79680208896,487424,3006464,0,0,0,2805986,200.8577880859375,0,84017152,87023616,86978560,15435434
1529511020,0,0,1149894339620,95,79680208896,282624,437608448,0,0,0,2014811,127.4256591796875,0,147054592,584736768,584679424,15370382,0,0,4307730841311,454,79680208896,253952,58294272,0,0,0,5015776,301.9908142089844,0,1158938624,1217232896,1217191936,15450236,0,0,50162857088,2,79680208896,487424,3006464,0,0,0,2809432,120.3113250732422,0,84017152,87023616,86978560,15455492
1529511040,0,0,1151377936884,84,79680208896,282624,438095872,0,0,0,2017384,146.1477813720703,0,147083264,585302016,585244672,15390365,0,0,4320468905642,458,79680208896,253952,58298368,0,0,0,5024292,306.26190185546875,0,1158938624,1217363968,1217323008,15470222,0,0,50229306422,3,79680208896,487424,3006464,0,0,0,2812817,173.1204833984375,0,84017152,87150592,87105536,15475482
1529511060,0,0,1152917627598,86,79680208896,282624,438587392,0,0,0,2019035,92.47067260742188,0,147095552,585793536,585736192,15410307,0,0,4325677265845,459,79680208896,253952,58298368,0,0,0,5027733,303.5927429199219,0,1158938624,1217236992,1217196032,15490168,0,0,50288233474,3,79680208896,487424,3010560,0,0,0,2816473,220.8109130859375,0,84017152,87113728,87068672,15495479
1529511080,0,0,1155371124227,88,79680208896,282624,439357440,0,0,0,2021976,106.11490631103516,0,147132416,586534912,586477568,15430297,0,0,4332953709845,446,79680208896,253952,58302464,0,0,0,5032751,308.0169372558594,0,1158938624,1217331200,1217290240,15510236,0,0,50343853802,3,79680208896,487424,3010560,0,0,0,2820127,229.6971893310547,0,84017152,87117824,87072768,15515511
1529511100,0,0,1156921875606,93,79680208896,282624,439816192,0,0,0,2024549,154.67648315429688,0,147214336,587051008,586993664,15450291,0,0,4346252777217,455,79680208896,253952,58306560,0,0,0,5042197,323.4229431152344,0,1158938624,1217245184,1217204224,15530246,0,0,50383552132,2,79680208896,487424,3010560,0,0,0,2821981,112.96887969970705,0,84017152,87027712,86982656,15535429
1529511120,0,0,1158572629179,92,79680208896,282624,440311808,0,0,0,2026850,128.58193969726562,0,147263488,587681792,587624448,15470363,0,0,4355364540457,461,79680208896,253952,58306560,0,0,0,5047830,285.0989990234375,0,1158938624,1217335296,1217294336,15550201,0,0,50480484975,3,79680208896,487424,3010560,0,0,0,2827196,173.98336791992188,0,84017152,87027712,86982656,15555488
1529511140,0,0,1160130555481,86,79680208896,282624,440807424,0,0,0,2028533,93.62649536132812,0,147398656,588324864,588267520,15490373,0,0,4359936011529,455,79680208896,253952,58310656,0,0,0,5051231,339.2210998535156,0,1158938624,1217355776,1217314816,15570249,0,0,50545316656,3,79680208896,487424,3010560,0,0,0,2830874,198.4090881347656,0,84017152,87027712,86982656,15575515
1529511160,0,0,1161133395828,87,79680208896,282624,441122816,0,0,0,2030457,168.52499389648438,0,147460096,588640256,588582912,15510320,0,0,4374105079628,461,79680208896,253952,58314752,0,0,0,5060021,286.4298095703125,0,1158938624,1217343488,1217302528,15590223,0,0,50605871764,3,79680208896,487424,3010560,0,0,0,2834532,196.47308349609372,0,84017152,87027712,86982656,15595478
1529511180,0,0,1164285339173,87,79680208896,282624,442118144,0,0,0,2033293,78.74932861328125,0,147812352,589975552,589918208,15530369,0,0,4381058002117,456,79680208896,253952,58314752,0,0,0,5063985,260.36358642578125,0,1158938624,1217343488,1217302528,15610182,0,0,50641153364,2,79680208896,487424,3014656,0,0,0,2836363,142.48997497558594,0,84017152,87117824,87068672,15615474
1529511200,0,0,1165958829363,92,79680208896,282624,442621952,0,0,0,2035883,142.3947296142578,0,147935232,590680064,590622720,15550318,0,0,4393106441666,448,79680208896,253952,58318848,0,0,0,5072799,328.1978759765625,0,1158938624,1217347584,1217306624,15630226,0,0,50744197759,3,79680208896,491520,3014656,0,0,0,2841863,176.17657470703125,0,84017152,87117824,87072768,15635511
1529511220,0,0,1167792957465,123,79680208896,282624,443142144,0,0,0,2037693,122.3403778076172,0,148426752,591605760,591548416,15570335,0,0,4399264267654,403,79680208896,253952,58351616,0,0,0,5077045,278.1029663085937,0,1158938624,1217290240,1217249280,15650148,0,0,50799010215,3,79680208896,491520,3014656,0,0,0,2845217,227.92498779296875,0,84017152,87158784,87113728,15655505
1529511240,0,0,1169285225322,83,79680208896,282624,443637760,0,0,0,2038961,71.14736938476562,0,148496384,592207872,592150528,15590271,0,0,4402849202125,212,79680208896,253952,58355712,0,0,0,5081928,289.04931640625,0,1158938624,1217294336,1217253376,15670232,0,0,50869070480,2,79680208896,491520,3014656,0,0,0,2848891,153.26715087890625,0,84017152,87031808,86986752,15675447
1529511260,0,0,1170802650163,84,79680208896,282624,444129280,0,0,0,2041538,144.15866088867188,0,148635648,592793600,592736256,15610301,0,0,4406336321828,201,79680208896,253952,58355712,0,0,0,5085939,231.79904174804688,0,1158938624,1217384448,1217343488,15690158,0,0,50922478896,3,79680208896,491520,3014656,0,0,0,2852534,265.98406982421875,0,84017152,87031808,86986752,15695455
1529511280,0,0,1172842851621,84,79680208896,282624,444796928,0,0,0,2044801,135.23509216308594,0,148926464,593772544,593715200,15630326,0,0,4412248572564,198,79680208896,253952,58359808,0,0,0,5094841,298.6234130859375,0,1158938624,1217298432,1217257472,15710213,0,0,50965322736,2,79680208896,491520,3014656,0,0,0,2854118,91.04302978515624,0,84017152,87031808,86986752,15715503
1529511300,0,0,1174094137782,84,79680208896,282624,445206528,0,0,0,2046459,111.96047973632812,0,148987904,594235392,594178048,15650343,0,0,4415121338305,198,79680208896,253952,58363904,0,0,0,5098890,279.56021118164057,0,1158938624,1217392640,1217351680,15730163,0,0,51058942804,3,79680208896,491520,3014656,0,0,0,2859641,185.114990234375,0,84017152,87121920,87076864,15735414
1529511320,0,0,1176571473653,85,79680208896,282624,446009344,0,0,0,2050334,133.89199829101562,0,149143552,595193856,595136512,15670286,0,0,4417671573807,198,79680208896,253952,58363904,0,0,0,5103611,367.9284973144531,0,1159303168,1217728512,1217687552,15750208,0,0,51110742212,4,79680208896,491520,3014656,0,0,0,2863007,279.8944091796875,0,84017152,87121920,87076864,15755538
1529511340,0,0,1177799178244,89,79680208896,282624,446386176,0,0,0,2051644,94.9687042236328,0,149233664,595738624,595681280,15690370,0,0,4421636458875,200,79680208896,253952,58368000,0,0,0,5109157,281.03277587890625,0,1158938624,1217396736,1217355776,15770251,0,0,51151076484,2,79680208896,491520,3014656,0,0,0,2864871,112.51504516601562,0,84017152,87031808,86986752,15775539
1529511360,0,0,1178875667829,82,79680208896,282624,446750720,0,0,0,2053633,153.1990509033203,0,149336064,596205568,596148224,15710274,0,0,4425660819056,202,79680208896,253952,58368000,0,0,0,5114455,266.72109985351557,0,1158938624,1217306624,1217265664,15790149,0,0,51240566610,3,79680208896,491520,3014656,0,0,0,2870082,213.85693359375,0,84017152,87138304,87093248,15795504
1529511380,0,0,1181375332668,83,79680208896,282624,447574016,0,0,0,2056715,103.04358673095705,0,149606400,597307392,597250048,15730285,0,0,4431948431081,198,79680208896,253952,58372096,0,0,0,5122790,262.90771484375,0,1158938624,1217396736,1217355776,15810264,0,0,51314113690,2,79680208896,491520,3014656,0,0,0,2873501,125.47340393066406,0,84017152,87158784,87113728,15815533
1529511400,0,0,1183005869859,84,79680208896,282624,448110592,0,0,0,2058420,88.26173400878906,0,149762048,597929984,597872640,15750310,0,0,4435245842382,196,79680208896,253952,58376192,0,0,0,5127828,300.50799560546875,0,1158938624,1217314816,1217273856,15830268,0,0,51363327814,4,79680208896,491520,3018752,0,0,0,2877131,324.6020812988281,0,84017152,87035904,86990848,15835554
1529511420,0,0,1184503001017,83,79680208896,282624,448602112,0,0,0,2060106,94.46420288085938,0,149913600,598573056,598515712,15770341,0,0,4440479347019,199,79680208896,253952,58376192,0,0,0,5135482,291.2115478515625,0,1158938624,1217314816,1217273856,15850290,0,0,51438399569,2,79680208896,491520,3018752,0,0,0,2880826,127.2986297607422,0,84017152,87121920,87076864,15855472
1529511440,0,0,1185425943990,84,79680208896,282624,448905216,0,0,0,2061405,119.58293914794922,0,150016000,599031808,598974464,15790313,0,0,4442583813239,195,79680208896,253952,58380288,0,0,0,5138015,235.8923797607422,0,1158938624,1217318912,1217277952,15870242,0,0,51496881908,3,79680208896,491520,3018752,0,0,0,2884480,208.8819580078125,0,84017152,87121920,87076864,15875479
1529511460,0,0,1188372572759,82,79680208896,282624,449884160,0,0,0,2066553,144.37525939941406,0,150274048,600190976,600133632,15810261,0,0,4448411975235,202,79680208896,253952,58384384,0,0,0,5147312,323.31622314453125,0,1158938624,1217323008,1217282048,15890251,0,0,51555759072,3,79680208896,491520,3022848,0,0,0,2888142,195.760009765625,0,84017152,87040000,86994944,15895536
1529511480,0,0,1189529634354,84,79680208896,282624,450265088,0,0,0,2067862,95.96368408203124,0,150335488,600670208,600612864,15830334,0,0,4451242209985,214,79680208896,253952,58384384,0,0,0,5150892,270.96099853515625,0,1158938624,1217413120,1217372160,15910243,0,0,51612630239,3,79680208896,491520,3022848,0,0,0,2891507,214.04576110839844,0,84017152,87040000,86994944,15915498
1529511500,0,0,1190738569774,87,79680208896,282624,450650112,0,0,0,2070131,163.5408935546875,0,150409216,601186304,601128960,15850285,0,0,4455210939001,216,79680208896,253952,58388480,0,0,0,5155858,270.34744262695307,0,1158938624,1217327104,1217286144,15930274,0,0,51656648334,2,79680208896,495616,3022848,0,0,0,2893380,102.49440002441406,0,84017152,87040000,86994944,15935535
1529511520,0,0,1193515217058,85,79680208896,282624,451543040,0,0,0,2074050,121.27776336669922,0,150687744,602312704,602255360,15870334,0,0,4459074341155,207,79680208896,253952,58388480,0,0,0,5161843,320.9217224121094,0,1158938624,1217327104,1217286144,15950231,0,0,51716948029,3,79680208896,495616,3022848,0,0,0,2897051,191.7472686767578,0,84017152,87130112,87085056,15955463
1529511540,0,0,1194395912888,80,79680208896,282624,451842048,0,0,0,2075379,122.17369079589844,0,150855680,602808320,602750976,15890262,0,0,4464482246448,200,79680208896,253952,58392576,0,0,0,5169686,290.1922302246094,0,1158938624,1217331200,1217290240,15970218,0,0,51810020068,3,79680208896,495616,3022848,0,0,0,2902539,179.22064208984375,0,84017152,87126016,87080960,15975537
1529511560,0,0,1196974377047,86,79680208896,282624,452669440,0,0,0,2079022,122.17945861816406,0,151199744,603951104,603893760,15910372,0,0,4466892729510,205,79680208896,253952,58392576,0,0,0,5171961,194.1285552978516,0,1158938624,1217421312,1217380352,15990248,0,0,51860028362,4,79680208896,495616,3022848,0,0,0,2906180,300.4432373046875,0,84017152,87130112,87085056,15995468
1529511580,0,0,1198225222821,84,79680208896,282624,453079040,0,0,0,2080693,112.36975860595705,0,151347200,604528640,604471296,15930337,0,0,4470410108179,199,79680208896,253952,58396672,0,0,0,5177585,319.6133728027344,0,1158938624,1217335296,1217294336,16010247,0,0,51921823460,3,79680208896,495616,3022848,0,0,0,2909840,191.7390899658203,0,84017152,87040000,86994944,16015544
1529511600,0,0,1199393424486,87,79680208896,282624,453447680,0,0,0,2082632,145.57986450195312,0,151457792,604921856,604864512,15950269,0,0,4477117161907,206,79680208896,253952,58400768,0,0,0,5186705,280.9248046875,0,1158938624,1217404928,1217363968,16030269,0,0,51957588219,2,79680208896,495616,3022848,0,0,0,2911414,114.91159057617188,0,84017152,87126016,87080960,16035552
1529511620,0,0,1201902485241,84,79680208896,282624,454266880,0,0,0,2086530,131.8504638671875,0,151728128,606109696,606048256,15970293,0,0,4481032406101,193,79680208896,253952,58400768,0,0,0,5192251,274.79800415039057,0,1158938624,1217339392,1217298432,16050295,0,0,52048220392,3,79680208896,495616,3022848,0,0,0,2916912,197.19288635253903,0,84017152,87040000,86994944,16055468
1529511640,0,0,1203105976590,83,79680208896,282624,454660096,0,0,0,2087584,73.47118377685547,0,151842816,606523392,606466048,15990360,0,0,4483045377251,199,79680208896,253952,58404864,0,0,0,5195069,279.37924194335943,0,1158938624,1217433600,1217392640,16070258,0,0,52088690817,2,79680208896,495616,3022848,0,0,0,2918487,96.54741668701172,0,84017152,87040000,86994944,16075591
1529511660,0,0,1204488575506,84,79680208896,282624,455110656,0,0,0,2089890,141.23060607910156,0,151998464,607174656,607117312,16010387,0,0,4488860396039,200,79680208896,253952,58404864,0,0,0,5203976,307.7782897949219,0,1158938624,1217449984,1217409024,16090192,0,0,52149273126,3,79680208896,495616,3022848,0,0,0,2921884,176.3043212890625,0,84017152,87040000,86994944,16095536
1529511680,0,0,1207195016307,84,79680208896,282624,455995392,0,0,0,2092728,88.7549819946289,0,152342528,608411648,608354304,16030306,0,0,4492191176736,204,79680208896,253952,58408960,0,0,0,5208318,266.189697265625,0,1158938624,1217437696,1217396736,16110277,0,0,52203764707,3,79680208896,495616,3022848,0,0,0,2925530,243.0887756347656,0,84017152,87130112,87085056,16115481
1529511700,0,0,1208806914701,84,79680208896,282624,456527872,0,0,0,2095333,136.34205627441406,0,152543232,609198080,609140736,16050358,0,0,4497192072385,195,79680208896,253952,58413056,0,0,0,5216381,315.98968505859375,0,1158938624,1217351680,1217310720,16130272,0,0,52306869993,2,79680208896,495616,3022848,0,0,0,2930782,144.23660278320312,0,84017152,87040000,86994944,16135538
1529511720,0,0,1209844069060,86,79680208896,282624,456855552,0,0,0,2096655,110.15391540527344,0,152674304,609533952,609476608,16070292,0,0,4500088437827,195,79680208896,253952,58413056,0,0,0,5220440,273.9345703125,0,1158938624,1217351680,1217310720,16150252,0,0,52371385923,3,79680208896,495616,3022848,0,0,0,2934209,175.80821228027344,0,84017152,87130112,87085056,16155500
1529511740,0,0,1211995089741,84,79680208896,282624,457564160,0,0,0,2100549,152.91641235351562,0,152948736,610574336,610516992,16090310,0,0,4503654983039,197,79680208896,253952,58417152,0,0,0,5226102,314.30474853515625,0,1158938624,1217355776,1217314816,16170240,0,0,52401603819,2,79680208896,495616,3022848,0,0,0,2936039,179.35935974121094,0,84017152,87040000,86994944,16175525
1529511760,0,0,1213272293551,83,79680208896,282624,457986048,0,0,0,2101609,69.29643249511719,0,153108480,611209216,611151872,16110315,0,0,4509048383529,203,79680208896,253952,58421248,0,0,0,5234582,319.7425842285156,0,1158938624,1217359872,1217318912,16190219,0,0,52461201598,3,79680208896,495616,3031040,0,0,0,2939158,173.97601318359375,0,84017152,87048192,87003136,16195566
1529511780,0,0,1215530694443,85,79680208896,282624,458719232,0,0,0,2105500,146.5918731689453,0,153374720,612208640,612151296,16130324,0,0,4511240326389,203,79680208896,253952,58421248,0,0,0,5237129,236.26564025878903,0,1158938624,1217445888,1217404928,16210258,0,0,52554281410,3,79680208896,499712,3031040,0,0,0,2944648,187.4243469238281,0,84017152,87048192,87003136,16215490
1529511800,0,0,1216485851229,81,79680208896,282624,459042816,0,0,0,2106551,89.77330017089844,0,153546752,612700160,612642816,16150282,0,0,4517242237589,202,79680208896,253952,58425344,0,0,0,5246649,321.4569091796875,0,1158938624,1217454080,1217413120,16230272,0,0,52612256951,3,79680208896,499712,3031040,0,0,0,2948309,195.5842437744141,0,84017152,87134208,87089152,16235512
1529511820,0,0,1219111066896,85,79680208896,282624,459890688,0,0,0,2109632,100.27617645263672,0,153812992,613703680,613646336,16170323,0,0,4520855432981,205,79680208896,253952,58425344,0,0,0,5252252,318.1731262207031,0,1158938624,1217363968,1217323008,16250257,0,0,52645963876,2,79680208896,499712,3031040,0,0,0,2949867,128.47761535644528,0,84017152,87048192,87003136,16255454
1529511840,0,0,1220656909948,84,79680208896,282624,460398592,0,0,0,2111941,125.48660278320312,0,154013696,614420480,614363136,16190333,0,0,4524576042694,200,79680208896,253952,58429440,0,0,0,5257435,279.97341918945307,0,1158938624,1217458176,1217417216,16270257,0,0,52703357501,3,79680208896,499712,3031040,0,0,0,2953522,202.1924285888672,0,84017152,87134208,87089152,16275553
1529511860,0,0,1221995517448,85,79680208896,282624,460836864,0,0,0,2113627,107.3857650756836,0,154198016,615161856,615104512,16210274,0,0,4527225889162,195,79680208896,253952,58429440,0,0,0,5261762,318.4210205078125,0,1158938624,1217368064,1217327104,16290300,0,0,52792847709,3,79680208896,499712,3031040,0,0,0,2958743,192.8789825439453,0,84017152,87138304,87093248,16295495
1529511880,0,0,1223576115616,84,79680208896,282624,461352960,0,0,0,2115953,124.30995178222656,0,154365952,615718912,615657472,16230307,0,0,4532902098891,206,79680208896,253952,58433536,0,0,0,5269369,276.07681274414057,0,1158938624,1217372160,1217331200,16310332,0,0,52832008402,2,79680208896,499712,3031040,0,0,0,2960598,114.87628936767578,0,84017152,87048192,87003136,16315495
1529511900,0,0,1224671655473,92,79680208896,282624,461680640,0,0,0,2117908,164.25811767578125,0,154587136,616386560,616329216,16250349,0,0,4536889564535,202,79680208896,253952,58437632,0,0,0,5275427,307.2236022949219,0,1158938624,1217466368,1217425408,16330294,0,0,52934941849,3,79680208896,499712,3031040,0,0,0,2966744,192.83355712890625,0,84021248,87052288,87007232,16335562
1529511920,0,0,1227589292554,84,79680208896,282624,462639104,0,0,0,2121290,97.42455291748048,0,154861568,617562112,617504768,16270273,0,0,4540202431655,203,79680208896,253952,58437632,0,0,0,5280062,284.1968994140625,0,1158938624,1217376256,1217335296,16350280,0,0,52976833867,3,79680208896,499712,3031040,0,0,0,2969201,204.638916015625,0,84021248,87142400,87097344,16355475
1529511940,0,0,1228912148664,85,79680208896,282624,463069184,0,0,0,2123595,149.20376586914062,0,155013120,618192896,618135552,16290385,0,0,4543615719934,200,79680208896,253952,58441728,0,0,0,5284337,251.69482421875,0,1158938624,1217380352,1217339392,16370268,0,0,53014341732,2,79680208896,499712,3031040,0,0,0,2971050,126.47369384765624,0,84021248,87052288,87007232,16375526
1529511960,0,0,1230447523629,84,79680208896,282624,463564800,0,0,0,2125011,78.3841781616211,0,155168768,618860544,618803200,16310315,0,0,4546984302338,204,79680208896,253952,58441728,0,0,0,5289116,290.31085205078125,0,1158938624,1217380352,1217339392,16390265,0,0,53106418203,3,79680208896,499712,3031040,0,0,0,2976539,193.65658569335938,0,84021248,87052288,87007232,16395558
1529511980,0,0,1231742475366,83,79680208896,282624,463998976,0,0,0,2126964,125.80225372314452,0,155303936,619425792,619368448,16330298,0,0,4552973946064,201,79680208896,253952,58445824,0,0,0,5298115,303.1913757324219,0,1158938624,1217384448,1217343488,16410225,0,0,53171074250,2,79680208896,499712,3031040,0,0,0,2979673,141.4992218017578,0,84021248,87179264,87134208,16415510
1529512000,0,0,1234319587993,86,79680208896,282624,464822272,0,0,0,2130898,131.73442077636722,0,155639808,620589056,620531712,16350312,0,0,4555638915437,196,79680208896,253952,58445824,0,0,0,5301127,221.7397308349609,0,1158938624,1217449984,1217409024,16430294,0,0,53204512232,2,79680208896,499712,3031040,0,0,0,2981524,152.62684631347656,0,84021248,87179264,87134208,16435546
1529512020,0,0,1235538748404,85,79680208896,282624,465219584,0,0,0,2131947,73.23358154296875,0,155762688,620990464,620933120,16370292,0,0,4561925713219,202,79680208896,253952,58449920,0,0,0,5310285,294.8427429199219,0,1158938624,1217388544,1217347584,16450288,0,0,53263254047,3,79680208896,499712,3031040,0,0,0,2985180,200.34417724609372,0,84021248,87138304,87093248,16455545
1529512040,0,0,1237199273503,83,79680208896,282624,465764352,0,0,0,2134001,103.57635498046876,0,155955200,621793280,621735936,16390280,0,0,4564073255358,197,79680208896,253952,58454016,0,0,0,5313079,257.53634643554693,0,1158938624,1217392640,1217351680,16470239,0,0,53350915245,3,79680208896,499712,3035136,0,0,0,2990679,203.2700653076172,0,84021248,87142400,87097344,16475516
1529512060,0,0,1239539548858,83,79680208896,282624,466546688,0,0,0,2137064,108.8067398071289,0,156192768,622845952,622788608,16410322,0,0,4567972139072,198,79680208896,253952,58454016,0,0,0,5319431,323.1336669921875,0,1158938624,1217519616,1217478656,16490230,0,0,53417635410,2,79680208896,499712,3039232,0,0,0,2994070,144.06446838378906,0,84021248,87150592,87105536,16495537
1529512080,0,0,1241115396975,81,79680208896,282624,467079168,0,0,0,2139122,106.1176300048828,0,156389376,623587328,623529984,16430397,0,0,4571667773164,199,79680208896,253952,58458112,0,0,0,5324904,295.5613708496094,0,1158938624,1217486848,1217445888,16510296,0,0,53479212786,3,79680208896,503808,3039232,0,0,0,2997710,213.6917724609375,0,84021248,87146496,87101440,16515464
1529512100,0,0,1242288854816,82,79680208896,282624,467472384,0,0,0,2141070,137.48045349121094,0,156532736,624005120,623947776,16450375,0,0,4576901013327,203,79680208896,253952,58462208,0,0,0,5332762,305.272705078125,0,1158938624,1217400832,1217359872,16530291,0,0,53538724221,3,79680208896,503808,3039232,0,0,0,3001094,213.6752014160156,0,84021248,87060480,87015424,16535559
1529512120,0,0,1243472031059,86,79680208896,282624,467849216,0,0,0,2142740,122.65120697021484,0,156684288,624623616,624566272,16470408,0,0,4580659525317,196,79680208896,253952,58462208,0,0,0,5337596,252.24317932128903,0,1158938624,1217400832,1217359872,16550249,0,0,53584605289,2,79680208896,503808,3039232,0,0,0,3002678,88.64689636230469,0,84021248,87150592,87105536,16555495
1529512140,0,0,1245083128861,83,79680208896,282624,468385792,0,0,0,2145367,136.10496520996094,0,156942336,625426432,625369088,16490321,0,0,4584305222839,193,79680208896,253952,58466304,0,0,0,5342874,280.51016235351557,0,1158938624,1217495040,1217454080,16570299,0,0,53700340742,3,79680208896,503808,3039232,0,0,0,3009715,222.6536407470703,0,84021248,87060480,87015424,16575549
1529512160,0,0,1247598604237,83,79680208896,282624,469213184,0,0,0,2148689,110.6312026977539,0,157143040,626475008,626417664,16510314,0,0,4586881663574,199,79680208896,253952,58466304,0,0,0,5347462,354.42681884765625,0,1158938624,1217404928,1217363968,16590295,0,0,53740705289,2,79680208896,503808,3039232,0,0,0,3011566,137.20521545410156,0,84021248,87150592,87105536,16595495
1529512180,0,0,1248623766263,85,79680208896,282624,469544960,0,0,0,2150000,109.95809173583984,0,157241344,626814976,626757632,16530322,0,0,4593591814890,200,79680208896,253952,58470400,0,0,0,5356934,283.3069152832031,0,1158938624,1217409024,1217368064,16610261,0,0,53803410190,3,79680208896,503808,3039232,0,0,0,3014972,171.8573760986328,0,84021248,87060480,87015424,16615529
1529512200,0,0,1250239242298,82,79680208896,282624,470081536,0,0,0,2152057,105.14566802978516,0,157446144,627638272,627580928,16550374,0,0,4596381829662,202,79680208896,253952,58474496,0,0,0,5360285,243.16944885253903,0,1158938624,1217499136,1217454080,16630247,0,0,53840975001,2,79680208896,503808,3039232,0,0,0,3016812,136.39862060546878,0,84021248,87146496,87101440,16635555
1529512220,0,0,1252261732173,84,79680208896,282624,470749184,0,0,0,2154401,97.74724578857422,0,157667328,628490240,628432896,16570390,0,0,4600294303462,205,79680208896,253952,58474496,0,0,0,5366138,306.74615478515625,0,1158938624,1217413120,1217372160,16650304,0,0,53935141489,3,79680208896,503808,3039232,0,0,0,3022308,181.93475341796875,0,84021248,87060480,87015424,16655468
1529512240,0,0,1253908768151,85,79680208896,282624,471277568,0,0,0,2157015,136.08674621582028,0,157835264,629215232,629157888,16590322,0,0,4603577780309,198,79680208896,253952,58478592,0,0,0,5370181,244.7456970214844,0,1158938624,1217507328,1217466368,16670246,0,0,53992296677,3,79680208896,503808,3039232,0,0,0,3025950,254.8184814453125,0,84021248,87150592,87105536,16675459
1529512260,0,0,1255857687403,83,79680208896,282624,471924736,0,0,0,2160602,153.2056121826172,0,158052352,630026240,629968896,16610440,0,0,4608031078213,196,79680208896,253952,58478592,0,0,0,5377149,307.9035339355469,0,1158938624,1217417216,1217376256,16690335,0,0,54053504692,3,79680208896,503808,3039232,0,0,0,3029331,182.82896423339844,0,84021248,87060480,87015424,16695512
1529512280,0,0,1257339962521,84,79680208896,282624,472408064,0,0,0,2161385,44.84943771362305,0,158208000,630685696,630628352,16630358,0,0,4610483147151,208,79680208896,253952,58482688,0,0,0,5380980,326.42718505859375,0,1158938624,1217421312,1217380352,16710231,0,0,54127514082,2,79680208896,503808,3039232,0,0,0,3033028,131.38851928710938,0,84021248,87060480,87015424,16715455
